"Report Period","Cert/ID","Institution Name","City","State","Class","Total Assets","Total Domestic Deposits"
"20141231","17658","NORWAY SAVINGS BANK","NORWAY","ME","SI","994239","809929"
"20141231","3387","FIRSTBANK SOUTHWEST","AMARILLO","TX","NM","992129","901825"
"20141231","90303","SOUTH SHORE BANK","SOUTH WEYMOUTH","MA","SM","992007","697391"
"20141231","15995","PUTNAM COUNTY SAVINGS BANK","BREWSTER","NY","SI","991048","855052"
"20141231","58532","FIRST FLORIDA INTEGRITY BANK","NAPLES","FL","SM","989965","751731"
"20141231","18199","NEWTOWN SAVINGS BANK","NEWTOWN","CT","SI","988017","737526"
"20141231","2102","THE CONWAY NATIONAL BANK","CONWAY","SC","N","982419","803308"
"20141231","13397","BANK OF UTICA","UTICA","NY","NM","981131","779300"
"20141231","57077","WESTFIELD BANK, FSB","WESTFIELD CENTER","OH","SB","979243","768247"
"20141231","30720","CHARTERBANK","WEST POINT","GA","SB","978362","734834"
"20141231","57918","TRIUMPH COMMUNITY BANK, NATIONAL ASSOCIATION","MOLINE","IL","N","978251","835608"
"20141231","33492","CRESCENT BANK & TRUST","NEW ORLEANS","LA","NM","977709","857285"
"20141231","8011","SAVINGS BANK OF MENDOCINO COUNTY","UKIAH","CA","NM","974642","814562"
"20141231","31313","FIRST FEDERAL BANK OF FLORIDA","LAKE CITY","FL","SB","972551","824328"
"20141231","18238","CHELSEA GROTON BANK","NORWICH","CT","SI","971503","775631"
"20141231","8878","STATE BANK & TRUST COMPANY","GREENWOOD","MS","NM","970659","788778"
"20141231","17748","GORHAM SAVINGS BANK","GORHAM","ME","SI","969976","743469"
"20141231","7714","QNB BANK","QUAKERTOWN","PA","NM","969887","851592"
"20141231","7472","FIRST NATIONAL COMMUNITY BANK","DUNMORE","PA","N","969655","795978"
"20141231","34607","FIRST INTERNET BANK OF INDIANA","INDIANAPOLIS","IN","NM","968312","768669"
"20141231","20488","FIVE POINTS BANK","GRAND ISLAND","NE","SM","967592","820108"
"20141231","33188","SHINHAN BANK AMERICA","NEW YORK","NY","NM","965918","811233"
"20141231","57449","MEDALLION BANK","SALT LAKE CITY","UT","NM","964214","808088"
"20141231","3809","PEOPLES NATIONAL BANK , N.A.","MOUNT VERNON","IL","N","963122","869503"
"20141231","6161","KITSAP BANK","PORT ORCHARD","WA","NM","959804","840260"
"20141231","16400","IAB FINANCIAL BANK","FORT WAYNE","IN","NM","958584","730915"
"20141231","3440","FIRST NORTHERN BANK OF DIXON","DIXON","CA","NM","957884","860980"
"20141231","27552","1ST CONSTITUTION BANK","CRANBURY","NJ","NM","956780","817827"
"20141231","58513","THE BANK OF PRINCETON","PRINCETON","NJ","NM","955262","847863"
"20141231","3973","FIRST BANK & TRUST","BROOKINGS","SD","NM","952344","803260"
"20141231","57828","COMMUNITY NATIONAL BANK","GREAT NECK","NY","N","950671","828802"
"20141231","19123","FIRST WESTERN BANK & TRUST","MINOT","ND","SM","949550","757825"
"20141231","57415","FORCHT BANK, NATIONAL ASSOCIATION","LEXINGTON","KY","N","948996","780396"
"20141231","7900","NEXTIER BANK, NATIONAL ASSOCIATION","KITTANNING","PA","N","948515","835829"
"20141231","90227","THE LOWELL FIVE CENT SAVINGS BANK","LOWELL","MA","SI","948294","803176"
"20141231","4533","CITIZENS BANK AND TRUST COMPANY","CHILLICOTHE","MO","NM","947050","688075"
"20141231","32282","MALAGA BANK F.S.B.","PALOS VERDES PEN","CA","SB","946456","712471"
"20141231","25093","HABIB AMERICAN BANK","NEW YORK","NY","NM","941958","686228"
"20141231","13408","SECURITY BANK","MIDLAND","TX","NM","940966","832391"
"20141231","58424","ALMA BANK","ASTORIA","NY","NM","940129","822466"
"20141231","34533","FIRST COMMUNITY BANK","BATESVILLE","AR","NM","939126","735405"
"20141231","18561","SUNRISE BANKS, NATIONAL ASSOCIATION","SAINT PAUL","MN","N","939020","840837"
"20141231","57542","TOYOTA FINANCIAL SAVINGS BANK","HENDERSON","NV","NM","938673","659233"
"20141231","18100","COREFIRST BANK & TRUST","TOPEKA","KS","NM","935609","647995"
"20141231","57197","BNC NATIONAL BANK","GLENDALE","AZ","N","933532","817423"
"20141231","22346","METROPOLITAN BANK","CRYSTAL SPRINGS","MS","NM","932670","785951"
"20141231","30090","HERITAGE BANK USA, INC.","HOPKINSVILLE","KY","NM","932319","731807"
"20141231","16160","WAUKESHA STATE BANK","WAUKESHA","WI","NM","931120","758371"
"20141231","29058","FIRST SAVINGS BANK NORTHWEST","RENTON","WA","SI","930995","681733"
"20141231","58507","CAPITALMARK BANK & TRUST","CHATTANOOGA","TN","SM","930377","780500"
"20141231","5969","THE FARMERS & MERCHANTS STATE BANK","ARCHBOLD","OH","NM","924386","762851"
"20141231","28405","FIRST FEDERAL SAVINGS AND LOAN ASSOCIATION OF PORT ANGELES","PORT ANGELES","WA","SI","924184","743118"
"20141231","7593","FIRST CITIZENS COMMUNITY BANK","MANSFIELD","PA","SM","923363","781845"
"20141231","58769","FIRST COMMUNITY FINANCIAL BANK","PLAINFIELD","IL","NM","922682","774435"
"20141231","13063","KENNEBUNK SAVINGS BANK","KENNEBUNK","ME","SI","922234","795059"
"20141231","58816","ROYAL BUSINESS BANK","LOS ANGELES","CA","NM","920715","779243"
"20141231","12204","THE CITIZENS BANK OF PHILADELPHIA, MISSISSIPPI","PHILADELPHIA","MS","NM","920689","697782"
"20141231","57815","BANESCO USA","CORAL GABLES","FL","NM","920350","739507"
"20141231","14240","NORTHWAY BANK","BERLIN","NH","NM","920156","741116"
"20141231","27619","PIEDMONT FEDERAL SAVINGS BANK","WINSTON SALEM","NC","SB","920117","694216"
"20141231","17233","FIRST BANK & TRUST EAST TEXAS","DIBOLL","TX","NM","919762","827465"
"20141231","903","AMALGAMATED BANK OF CHICAGO","CHICAGO","IL","NM","917417","836927"
"20141231","21573","BANK OF TENNESSEE","KINGSPORT","TN","NM","916930","767800"
"20141231","57968","SONABANK","MCLEAN","VA","SM","916314","743510"
"20141231","23799","TEXAS FIRST BANK","TEXAS CITY","TX","SM","915872","826412"
"20141231","28905","FIRST FINANCIAL BANK","EL DORADO","AR","SM","915717","696027"
"20141231","9423","CHOICE FINANCIAL GROUP","FARGO","ND","NM","915590","802122"
"20141231","18767","FIRST NATIONAL BANK OF NORTHERN CALIFORNIA","DALY CITY","CA","N","914981","792948"
"20141231","57903","FIRST COMMUNITY BANK","SANTA ROSA","CA","NM","914859","750409"
"20141231","57487","XENITH BANK","RICHMOND","VA","SM","914382","772911"
"20141231","30470","MANASQUAN SAVINGS BANK","MANASQUAN","NJ","SI","914218","783886"
"20141231","22752","LUBBOCK NATIONAL BANK","LUBBOCK","TX","N","913315","800322"
"20141231","11112","SOMERSET TRUST COMPANY","SOMERSET","PA","NM","912637","741039"
"20141231","28694","HEARTLAND BANK","SAINT LOUIS","MO","SB","910991","767885"
"20141231","26856","FALCON INTERNATIONAL BANK","LAREDO","TX","NM","910923","799869"
"20141231","7404","FIRST KEYSTONE COMMUNITY BANK","BERWICK","PA","NM","910283","665931"
"20141231","24244","OLD FLORIDA BANK","ORLANDO","FL","NM","908362","815828"
"20141231","57764","NATIONAL BANK OF COMMERCE","BIRMINGHAM","AL","N","907983","775539"
"20141231","1291","FARMERS BANK & TRUST COMPANY","MAGNOLIA","AR","SM","907210","813558"
"20141231","34728","INDEPENDENT BANK","MEMPHIS","TN","NM","905965","740307"
"20141231","58194","HOMEBANC NATIONAL ASSOCIATION","LAKE MARY","FL","N","905309","643265"
"20141231","34060","FIRST BANK & TRUST","EVANSTON","IL","SM","904181","827959"
"20141231","31445","MACON BANK, INC.","FRANKLIN","NC","SI","903208","720769"
"20141231","59060","ALOSTAR BANK OF COMMERCE","BIRMINGHAM","AL","NM","902851","634626"
"20141231","57729","POST OAK BANK, N.A.","HOUSTON","TX","N","901010","815144"
"20141231","28706","FIRST FEDERAL SAVINGS AND LOAN ASSOCIATION OF GREENE CO","WAYNESBURG","PA","SB","900742","775341"
"20141231","34019","VALLEY BANK","ROANOKE","VA","SM","900562","717720"
"20141231","1143","THE MORRILL AND JANES BANK AND TRUST COMPANY","MERRIAM","KS","NM","898161","703016"
"20141231","8426","1ST SUMMIT BANK","JOHNSTOWN","PA","NM","897177","797415"
"20141231","5744","STATE BANK OF THE LAKES","ANTIOCH","IL","SM","896070","717580"
"20141231","57463","PACIFIC CITY BANK","LOS ANGELES","CA","NM","893960","805309"
"20141231","14359","JERSEY SHORE STATE BANK","WILLIAMSPORT","PA","NM","893603","700647"
"20141231","27298","THE COMMERCE BANK OF WASHINGTON, NATIONAL ASSOCIATION","SEATTLE","WA","N","891798","752080"
"20141231","5415","SECURITY FIRST BANK","LINCOLN","NE","NM","891075","740757"
"20141231","27046","COMMUNITY NATIONAL BANK & TRUST","CHANUTE","KS","N","890871","746927"
"20141231","4702","CENTRAL NATIONAL BANK","JUNCTION CITY","KS","N","890389","777483"
"20141231","90173","EAST CAMBRIDGE SAVINGS BANK","CAMBRIDGE","MA","SM","889410","762369"
"20141231","4009","BANKWEST, INC.","PIERRE","SD","NM","889163","721204"
"20141231","17691","EAGLE BANK AND TRUST COMPANY OF MISSOURI","HILLSBORO","MO","NM","887652","742446"
"20141231","58486","FINEMARK NATIONAL BANK & TRUST","FORT MYERS","FL","N","886033","714188"
"20141231","35028","FIRSTCAPITAL BANK OF TEXAS, NATIONAL ASSOCIATION","MIDLAND","TX","N","885470","775695"
"20141231","31084","FIRST SOUTH BANK","WASHINGTON","NC","NM","885235","789168"
"20141231","15912","SAVINGS BANK OF DANBURY","DANBURY","CT","SI","884279","670762"
"20141231","10307","FIRST VOLUNTEER BANK","CHATTANOOGA","TN","NM","880718","782606"
"20141231","58316","INVESTAR BANK","BATON ROUGE","LA","NM","877953","656113"
"20141231","8255","MONTGOMERY BANK, NATIONAL ASSOCIATION","SIKESTON","MO","N","875613","688500"
"20141231","34837","PREMIER BANK, INC.","HUNTINGTON","WV","NM","873908","755582"
"20141231","6892","THE OLD POINT NATIONAL BANK OF PHOEBUS","HAMPTON","VA","N","871691","718370"
"20141231","12517","FIRST BANK FINANCIAL CENTRE","OCONOMOWOC","WI","NM","870188","684158"
"20141231","15752","FIRST STATE BANK","MENDOTA","IL","NM","869784","764163"
"20141231","22653","GREEN DOT BANK DBA BONNEVILLE BANK","PROVO","UT","SM","868816","596408"
"20141231","27330","SILVERGATE BANK","LA JOLLA","CA","SM","864692","546208"
"20141231","35448","SIMPLICITY BANK","COVINA","CA","SB","863218","660917"
"20141231","30996","CENLAR FSB","TRENTON","NJ","SB","862858","716890"
"20141231","20954","CITIZENS NATIONAL BANK","SEVIERVILLE","TN","N","861978","682562"
"20141231","5826","LANDMARK NATIONAL BANK","MANHATTAN","KS","N","861430","707361"
"20141231","26218","PARK BANK","MILWAUKEE","WI","NM","858988","728558"
"20141231","33803","WHEATON BANK & TRUST","WHEATON","IL","SM","858762","739510"
"20141231","17159","BANK OF UTAH","OGDEN","UT","SM","857469","688360"
"20141231","7493","THE EPHRATA NATIONAL BANK","EPHRATA","PA","N","856969","700336"
"20141231","34254","PLANTERS BANK, INC.","HOPKINSVILLE","KY","NM","856847","674056"
"20141231","4506","THE SECURITY NATIONAL BANK OF SIOUX CITY, IOWA","SIOUX CITY","IA","N","856496","660320"
"20141231","18467","SALISBURY BANK AND TRUST COMPANY","LAKEVILLE","CT","NM","855422","724893"
"20141231","19506","BANK OF SPRINGFIELD","SPRINGFIELD","IL","NM","854981","726273"
"20141231","734","KENTUCKY BANK","PARIS","KY","NM","854298","656444"
"20141231","3887","FIRST NATIONAL BANK","PARAGOULD","AR","N","850642","660521"
"20141231","30441","FIRST FEDERAL BANK OF LOUISIANA","LAKE CHARLES","LA","SB","848600","679271"
"20141231","30039","HAVEN SAVINGS BANK","HOBOKEN","NJ","SI","847164","670179"
"20141231","57134","LEADER BANK, NATIONAL ASSOCIATION","ARLINGTON","MA","N","846003","566327"
"20141231","7848","COMMUNITY BANK","CARMICHAELS","PA","NM","845675","697611"
"20141231","57557","INTEGRITY BANK","CAMP HILL","PA","NM","844182","738603"
"20141231","2138","QUEENSBOROUGH NATIONAL BANK & TRUST COMPANY","LOUISVILLE","GA","N","842864","738324"
"20141231","6636","THE VINTON COUNTY NATIONAL BANK","MC ARTHUR","OH","N","840834","735668"
"20141231","6947","EVANS BANK, NATIONAL ASSOCIATION","ANGOLA","NY","N","840726","710774"
"20141231","57244","CEDAR RAPIDS BANK AND TRUST COMPANY","CEDAR RAPIDS","IA","SM","840332","636722"
"20141231","9963","F&M BANK","CLARKSVILLE","TN","NM","839930","695729"
"20141231","20164","SUNWEST BANK","IRVINE","CA","NM","837515","698819"
"20141231","28316","FIDELITY BANK","NEW ORLEANS","LA","SI","836647","679416"
"20141231","5598","TROY BANK & TRUST COMPANY","TROY","AL","NM","836553","697140"
"20141231","27074","STATE BANK OF TEXAS","DALLAS","TX","NM","834941","682480"
"20141231","16501","FIRST BANKERS TRUST COMPANY, NATIONAL ASSOCIATION","QUINCY","IL","N","834741","676488"
"20141231","57369","U. S. CENTURY BANK","DORAL","FL","NM","834626","761424"
"20141231","22134","CACHE VALLEY BANK","LOGAN","UT","NM","834530","739682"
"20141231","26336","THE VILLAGE BANK","AUBURNDALE","MA","SI","833802","706794"
"20141231","31286","FIRST MARINER BANK","BALTIMORE","MD","NM","831994","690129"
"20141231","29009","LIBERTY BANK FOR SAVINGS","CHICAGO","IL","SI","830487","635512"
"20141231","19631","VALLEY VIEW STATE BANK","OVERLAND PARK","KS","NM","830447","670147"
"20141231","17743","SACO & BIDDEFORD SAVINGS INSTITUTION","SACO","ME","SI","829413","536425"
"20141231","12267","HIGH POINT BANK AND TRUST COMPANY","HIGH POINT","NC","NM","828717","663983"
"20141231","4705","SECURITY BANK OF KANSAS CITY","KANSAS CITY","KS","NM","828519","593160"
"20141231","7658","FIRST NATIONAL BANK AND TRUST COMPANY OF NEWTOWN","NEWTOWN","PA","N","827291","718031"
"20141231","8904","THE NODAWAY VALLEY BANK","MARYVILLE","MO","NM","826713","698511"
"20141231","17964","STATE BANK OF SOUTHERN UTAH","CEDAR CITY","UT","NM","825809","706212"
"20141231","31100","SECURITY FEDERAL BANK","AIKEN","SC","NM","825076","664882"
"20141231","29922","RIVERVIEW COMMUNITY BANK","VANCOUVER","WA","SB","822937","689915"
"20141231","10146","COMMONWEALTH BANK AND TRUST COMPANY","LOUISVILLE","KY","NM","822125","669692"
"20141231","34888","PARKE BANK","SEWELL","NJ","NM","822040","648071"
"20141231","20741","PIONEER SAVINGS BANK","TROY","NY","SI","820974","699104"
"20141231","11506","FOUR OAKS BANK & TRUST COMPANY","FOUR OAKS","NC","SM","820454","665142"
"20141231","5285","THE FIRST NATIONAL BANK AND TRUST COMPANY","BELOIT","WI","N","819613","695228"
"20141231","16902","THE HOME STATE BANK","LOVELAND","CO","NM","819430","687746"
"20141231","18258","THOMASTON SAVINGS BANK","THOMASTON","CT","SI","817096","683639"
"20141231","57103","SCHAUMBURG BANK & TRUST COMPANY, NATIONAL ASSOCIATION","SCHAUMBURG","IL","N","816894","644903"
"20141231","14207","LINCOLN SAVINGS BANK","CEDAR FALLS","IA","NM","816748","608950"
"20141231","26381","CITIZENS NATIONAL BANK, N.A.","BOSSIER CITY","LA","N","815987","712605"
"20141231","27089","MIZUHO TRUST & BANKING CO. USA","NEW YORK","NY","NM","815211","200392"
"20141231","33134","TALMER WEST BANK","ANN ARBOR","MI","NM","814101","656795"
"20141231","3744","CENTRUE BANK","STREATOR","IL","SM","813990","699588"
"20141231","34681","CRYSTAL LAKE BANK AND TRUST COMPANY, NATIONAL ASSOCIATION","CRYSTAL LAKE","IL","N","813880","687175"
"20141231","17874","SKAGIT BANK","BURLINGTON","WA","NM","810491","714167"
"20141231","34047","FIRST COMMUNITY BANK","LEXINGTON","SC","NM","810270","672385"
"20141231","90253","MOUNTAINONE BANK","NORTH ADAMS","MA","SI","809930","572876"
"20141231","30544","MARQUETTE SAVINGS BANK","ERIE","PA","SI","809916","667823"
"20141231","22354","COMMERCIAL BANK","HARROGATE","TN","SM","808050","654480"
"20141231","17751","ANDROSCOGGIN SAVINGS BANK","LEWISTON","ME","SI","807822","632335"
"20141231","17509","FIRST STATE BANK OF THE FLORIDA KEYS","KEY WEST","FL","NM","806717","564773"
"20141231","19690","NORTHEAST BANK","LEWISTON","ME","NM","806585","648230"
"20141231","7151","THE LYONS NATIONAL BANK","LYONS","NY","N","806278","698203"
"20141231","19686","THE BANK OF MAINE","PORTLAND","ME","SB","805459","657798"
"20141231","17897","KENNEBEC SAVINGS BANK","AUGUSTA","ME","SI","805402","527066"
"20141231","15511","FIRST STATE BANK","GAINESVILLE","TX","SM","802438","721376"
"20141231","57665","VERITEX COMMUNITY BANK","DALLAS","TX","SM","801872","666142"
"20141231","27998","GUARDIAN SAVINGS BANK, A FEDERAL SAVINGS BANK","WEST CHESTER","OH","SB","800639","710143"
"20141231","16636","THE TORRINGTON SAVINGS BANK","TORRINGTON","CT","SI","799583","652329"
"20141231","29613","ROSEDALE FEDERAL SAVINGS AND LOAN ASSOCIATION","NOTTINGHAM","MD","SB","798890","606962"
"20141231","9204","CENTRAL BANK","SPRINGVILLE","UT","NM","798504","625604"
"20141231","15975","THE ONEIDA SAVINGS BANK","ONEIDA","NY","SI","797868","691504"
"20141231","15809","SECURITY STATE BANK & TRUST","FREDERICKSBURG","TX","NM","797769","660784"
"20141231","8149","FIRST AMERICAN BANK AND TRUST","VACHERIE","LA","NM","797337","692349"
"20141231","14140","NORTHFIELD SAVINGS BANK","NORTHFIELD","VT","SI","795014","560032"
"20141231","8235","PLANTERS BANK & TRUST COMPANY","INDIANOLA","MS","NM","793599","720825"
"20141231","14712","FIRST NATIONAL BANK","FORT PIERRE","SD","N","793515","586018"
"20141231","9092","SALIN BANK AND TRUST COMPANY","INDIANAPOLIS","IN","SM","792300","633622"
"20141231","57701","BEVERLY BANK & TRUST COMPANY, NATIONAL ASSOCIATION","CHICAGO","IL","N","791541","676112"
"20141231","35","AUBURNBANK","AUBURN","AL","SM","790110","695702"
"20141231","26517","CAPE COD CO-OPERATIVE BANK","YARMOUTH PORT","MA","SI","789626","575664"
"20141231","34862","THE BANK OF HOLLAND","HOLLAND","MI","NM","789224","652146"
"20141231","3775","CNB BANK AND TRUST, N.A.","CARLINVILLE","IL","N","788764","686659"
"20141231","15149","FIRST NATIONAL BANK","WAUPACA","WI","N","788240","703429"
"20141231","22180","UNITED BANKERS' BANK","BLOOMINGTON","MN","SM","787498","598324"
"20141231","58243","JOHN MARSHALL BANK","RESTON","VA","SM","786838","617613"
"20141231","25247","FIRST NATIONAL BANKER'S BANK","BATON ROUGE","LA","N","785427","361497"
"20141231","15728","DAKOTA COMMUNITY BANK & TRUST, NATIONAL ASSOCIATION","HEBRON","ND","N","784401","697959"
"20141231","8141","SABINE STATE BANK AND TRUST COMPANY","MANY","LA","NM","782006","673244"
"20141231","35426","TWO RIVER COMMUNITY BANK","MIDDLETOWN","NJ","NM","780828","643896"
"20141231","31461","HARLEYSVILLE SAVINGS BANK","HARLEYSVILLE","PA","SI","780400","507142"
"20141231","13341","THE CROGHAN COLONIAL BANK","FREMONT","OH","SM","778290","649435"
"20141231","1715","CITIZENS 1ST BANK","TYLER","TX","SM","778016","475263"
"20141231","16546","JD BANK","JENNINGS","LA","NM","777959","696510"
"20141231","28610","FIRST FEDERAL SAVINGS BANK OF ELIZABETHTOWN","ELIZABETHTOWN","KY","NM","775115","697874"
"20141231","29523","PEOPLES BANK SB","MUNSTER","IN","SI","774844","633953"
"20141231","32367","SEVERN SAVINGS BANK, FSB","ANNAPOLIS","MD","SB","772697","548394"
"20141231","23286","FALL RIVER FIVE CENTS SAVINGS BANK","FALL RIVER","MA","SM","771736","658452"
"20141231","34295","INVESTORS COMMUNITY BANK","MANITOWOC","WI","NM","770885","607252"
"20141231","3027","COLORADO EAST BANK & TRUST","LAMAR","CO","NM","769417","677989"
"20141231","34699","METROPOLITAN COMMERCIAL BANK","NEW YORK","NY","SM","766506","618174"
"20141231","35465","SELECT BANK & TRUST COMPANY","DUNN","NC","NM","765590","621892"
"20141231","17749","BATH SAVINGS INSTITUTION","BATH","ME","SI","765362","592446"
"20141231","384","THE OHIO VALLEY BANK COMPANY","GALLIPOLIS","OH","SM","764975","649943"
"20141231","15970","ULSTER SAVINGS BANK","KINGSTON","NY","SI","760058","629609"
"20141231","59051","URBAN PARTNERSHIP BANK","CHICAGO","IL","NM","758768","681079"
"20141231","15091","STATE BANK OF CROSS PLAINS","CROSS PLAINS","WI","NM","758588","643458"
"20141231","29663","ASHEVILLE SAVINGS BANK, S.S.B.","ASHEVILLE","NC","SI","757402","605696"
"20141231","28835","FIRST FEDERAL SAVINGS AND LOAN ASSOCIATION OF BUCKS CO","BRISTOL","PA","SB","757089","573231"
"20141231","18200","DIME BANK","NORWICH","CT","SI","756207","534441"
"20141231","9123","WESTERN STATE BANK","DEVILS LAKE","ND","NM","755957","668765"
"20141231","9889","MID PENN BANK","MILLERSBURG","PA","NM","755660","638504"
"20141231","27503","THE BERKSHIRE BANK","NEW YORK","NY","NM","755485","617192"
"20141231","1068","CASS COMMERCIAL BANK","DES PERES","MO","SM","755400","635582"
"20141231","19213","SECURITY NATIONAL BANK OF OMAHA","OMAHA","NE","N","755185","615834"
"20141231","13297","SOLVAY BANK","SOLVAY","NY","SM","754392","656588"
"20141231","17180","MEREDITH VILLAGE SAVINGS BANK","MEREDITH","NH","SI","754292","569234"
"20141231","3116","LONE STAR STATE BANK OF WEST TEXAS","LUBBOCK","TX","SM","751274","659477"
"20141231","34599","THE PITNEY BOWES BANK, INC.","SALT LAKE CITY","UT","NM","750761","602169"
"20141231","33661","MIZRAHI TEFAHOT BANK, LTD.","LOS ANGELES","CA","OI","750681","313765"
"20141231","28453","TIMBERLAND BANK","HOQUIAM","WA","SI","749433","618188"
"20141231","33457","OAK VALLEY COMMUNITY BANK","OAKDALE","CA","SM","749385","670193"
"20141231","10667","CITIZENS SECURITY BANK & TRUST COMPANY","BIXBY","OK","SM","748816","661311"
"20141231","228","AMERICAN STATE BANK","SIOUX CENTER","IA","NM","745810","625867"
"20141231","33405","FIRST BANK AND TRUST","NEW ORLEANS","LA","NM","745457","630038"
"20141231","28915","YOUR COMMUNITY BANK","NEW ALBANY","IN","NM","744388","550417"
"20141231","23041","BANK OF THE PACIFIC","ABERDEEN","WA","NM","744152","641639"
"20141231","58175","BANK OF NEW JERSEY","FORT LEE","NJ","NM","743688","648974"
"20141231","8870","BANKFIRST FINANCIAL SERVICES","COLUMBUS","MS","SM","743343","663783"
"20141231","12501","CITIZENS STATE BANK","BUFFALO","TX","NM","742687","662990"
"20141231","19608","THE PARK BANK","MADISON","WI","NM","741499","592262"
"20141231","14778","FIRST BANK & TRUST","LUBBOCK","TX","NM","739907","635026"
"20141231","58741","FIELDPOINT PRIVATE BANK & TRUST","GREENWICH","CT","SB","739652","565095"
"20141231","14562","CENTENNIAL BANK","LUBBOCK","TX","SM","739096","629804"
"20141231","22644","MERIDIAN BANK, NATIONAL ASSOCIATION","PHOENIX","AZ","N","738413","578529"
"20141231","15572","FIRST NATIONAL BANK OF PULASKI","PULASKI","TN","N","734170","654518"
"20141231","18569","PEOPLES STATE BANK","WAUSAU","WI","NM","733722","626621"
"20141231","1164","THE CITIZENS BANK","FARMINGTON","NM","NM","732879","580558"
"20141231","3325","FIRST NATIONAL BANK OF CENTRAL TEXAS","WACO","TX","N","732244","657960"
"20141231","32718","HELM BANK USA","MIAMI","FL","NM","730685","637145"
"20141231","22396","CENTRAL NATIONAL BANK","WACO","TX","N","729763","633177"
"20141231","14816","MBANK","MANISTIQUE","MI","NM","727892","609173"
"20141231","17614","FARMERS BANK & TRUST","GREAT BEND","KS","NM","727505","484958"
"20141231","18609","AMERICAN BANK OF COMMERCE","WOLFFORTH","TX","NM","726945","634077"
"20141231","18962","ROYAL BANK AMERICA","NARBERTH","PA","NM","726818","538193"
"20141231","287","COMMUNITY FINANCIAL SERVICES BANK","BENTON","KY","NM","726055","640514"
"20141231","19502","FIRST NATIONAL BANK OF TENNESSEE","LIVINGSTON","TN","N","725942","641315"
"20141231","32551","RADIUS BANK","BOSTON","MA","SB","724938","564955"
"20141231","7464","DNB FIRST, NATIONAL ASSOCIATION","DOWNINGTOWN","PA","N","723265","605243"
"20141231","5170","BANK MIDWEST","SPIRIT LAKE","IA","SM","720415","584816"
"20141231","6063","CORTRUST BANK NATIONAL ASSOCIATION","MITCHELL","SD","N","719581","594446"
"20141231","25890","WELLS FARGO BANK, LTD.","LOS ANGELES","CA","NM","719459","1320"
"20141231","57228","EMBASSY BANK FOR THE LEHIGH VALLEY","BETHLEHEM","PA","NM","718735","612078"
"20141231","27052","ST. CHARLES BANK & TRUST COMPANY","SAINT CHARLES","IL","SM","718534","632237"
"20141231","29961","FIRST SAVINGS BANK","CLARKSVILLE","IN","SM","717420","531543"
"20141231","12944","ORANGE COUNTY TRUST COMPANY","MIDDLETOWN","NY","SM","715589","539174"
"20141231","58604","LEVEL ONE BANK","FARMINGTON HILLS","MI","NM","714551","557675"
"20141231","27362","PRAIRIE STATE BANK AND TRUST","SPRINGFIELD","IL","NM","711985","611627"
"20141231","26853","CENTENNIAL BANK","CENTENNIAL","CO","SM","711930","629446"
"20141231","21591","THE BANK OF GREENE COUNTY","CATSKILL","NY","SB","711589","585356"
"20141231","30866","BOULEVARD BANK","DES PERES","MO","SB","711080","643008"
"20141231","698","WAYNE BANK","HONESDALE","PA","NM","710747","561789"
"20141231","17960","MERRIMACK COUNTY SAVINGS BANK","CONCORD","NH","SI","709762","522706"
"20141231","90283","HAMPDEN BANK","SPRINGFIELD","MA","SI","709488","492108"
"20141231","45826","ATLANTIC COAST BANK","JACKSONVILLE","FL","SB","708565","443974"
"20141231","90251","NEWBURYPORT FIVE CENTS SAVINGS BANK","NEWBURYPORT","MA","SI","708489","471717"
"20141231","253","LUANA SAVINGS BANK","LUANA","IA","NM","708312","577013"
"20141231","6104","CLAYTON BANK AND TRUST","KNOXVILLE","TN","NM","708292","547005"
"20141231","57607","FIRST WESTERN TRUST BANK","DENVER","CO","NM","707588","589674"
"20141231","19184","HILLTOP NATIONAL BANK","CASPER","WY","N","706956","634909"
"20141231","33639","TRUST COMPANY OF AMERICA","CENTENNIAL","CO","NM","706672","666357"
"20141231","31189","PONCE DE LEON FEDERAL BANK","BRONX","NY","SB","706414","602129"
"20141231","1545","FIRST NATIONAL BANK, AMES, IOWA","AMES","IA","N","706185","578210"
"20141231","22327","SPIRIT OF TEXAS BANK, SSB","COLLEGE STATION","TX","SI","706128","535735"
"20141231","1426","FOCUS BANK","CHARLESTON","MO","NM","706104","543954"
"20141231","22398","MODERN BANK, NATIONAL ASSOCIATION","NEW YORK","NY","N","704580","546065"
"20141231","58267","MARLIN BUSINESS BANK","SALT LAKE CITY","UT","SM","704059","550510"
"20141231","1673","1ST FINANCIAL BANK USA","DAKOTA DUNES","SD","NM","703205","544969"
"20141231","28865","MIDCOUNTRY BANK","MARION","IL","SB","702990","549649"
"20141231","58210","BRIDGEWATER BANK","BLOOMINGTON","MN","NM","699915","604195"
"20141231","33005","FIRST COLLINSVILLE BANK","COLLINSVILLE","IL","NM","698391","573165"
"20141231","23998","STATE BANK OF INDIA (CALIFORNIA)","LOS ANGELES","CA","NM","698071","530258"
"20141231","27078","FIRST BANK & TRUST","SIOUX FALLS","SD","NM","696775","603978"
"20141231","90206","GREENFIELD SAVINGS BANK","GREENFIELD","MA","SI","695265","505950"
"20141231","1520","FIRST SECURITY BANK","BOZEMAN","MT","NM","694338","591452"
"20141231","34353","CRESTMARK BANK","TROY","MI","NM","693284","597087"
