"Report Period","Cert/ID","Institution Name","City","State","Class","Total Assets","Total Domestic Deposits"
"20131231","33661","MIZRAHI TEFAHOT BANK, LTD.","LOS ANGELES","CA","OI","784110","357819"
"20131231","31445","MACON BANK, INC.","FRANKLIN","NC","SI","783997","684700"
"20131231","34254","PLANTERS BANK, INC.","HOPKINSVILLE","KY","NM","783821","619947"
"20131231","17874","SKAGIT STATE BANK","BURLINGTON","WA","NM","782526","694163"
"20131231","57368","BANKWELL BANK","NEW CANAAN","CT","NM","780809","671471"
"20131231","30996","CENLAR FSB","TRENTON","NJ","SB","779467","633674"
"20131231","57903","FIRST COMMUNITY BANK","SANTA ROSA","CA","NM","779213","628552"
"20131231","34599","THE PITNEY BOWES BANK, INC.","SALT LAKE CITY","UT","NM","779148","623622"
"20131231","9092","SALIN BANK AND TRUST COMPANY","INDIANAPOLIS","IN","SM","778695","620356"
"20131231","15149","FIRST NATIONAL BANK","WAUPACA","WI","N","778552","682388"
"20131231","27089","MIZUHO TRUST & BANKING CO. USA","NEW YORK","NY","NM","777417","251912"
"20131231","18258","THOMASTON SAVINGS BANK","THOMASTON","CT","SI","777191","635011"
"20131231","3027","COLORADO EAST BANK & TRUST","LAMAR","CO","NM","775802","685974"
"20131231","29864","ADVANTAGE BANK","CAMBRIDGE","OH","NM","773745","606552"
"20131231","90253","MOUNTAINONE BANK","NORTH ADAMS","MA","SI","772566","544526"
"20131231","57729","POST OAK BANK, N.A.","HOUSTON","TX","N","772120","694718"
"20131231","734","KENTUCKY BANK","PARIS","KY","NM","770246","618460"
"20131231","26336","THE VILLAGE BANK","AUBURNDALE","MA","SI","769820","671311"
"20131231","35426","TWO RIVER COMMUNITY BANK","MIDDLETOWN","NJ","NM","769594","634902"
"20131231","17751","ANDROSCOGGIN SAVINGS BANK","LEWISTON","ME","SI","769015","573651"
"20131231","16501","FIRST BANKERS TRUST COMPANY, NATIONAL ASSOCIATION","QUINCY","IL","N","768602","634720"
"20131231","27503","THE BERKSHIRE BANK","NEW YORK","NY","NM","766716","616860"
"20131231","57701","BEVERLY BANK & TRUST COMPANY, NATIONAL ASSOCIATION","CHICAGO","IL","N","766529","670892"
"20131231","5744","STATE BANK OF THE LAKES","ANTIOCH","IL","SM","764702","607438"
"20131231","57557","INTEGRITY BANK","CAMP HILL","PA","NM","761905","691019"
"20131231","58321","1ST ENTERPRISE BANK","LOS ANGELES","CA","NM","760001","642799"
"20131231","340","THE PEOPLES BANK, BILOXI, MISSISSIPPI","BILOXI","MS","NM","758325","568683"
"20131231","22354","COMMERCIAL BANK","HARROGATE","TN","SM","757751","593213"
"20131231","34295","INVESTORS COMMUNITY BANK","MANITOWOC","WI","NM","757359","617704"
"20131231","8235","PLANTERS BANK & TRUST COMPANY","INDIANOLA","MS","NM","756673","684114"
"20131231","19506","BANK OF SPRINGFIELD","SPRINGFIELD","IL","NM","755966","653330"
"20131231","57463","PACIFIC CITY BANK","LOS ANGELES","CA","NM","755910","674368"
"20131231","15091","STATE BANK OF CROSS PLAINS","CROSS PLAINS","WI","NM","755840","645677"
"20131231","14140","NORTHFIELD SAVINGS BANK","NORTHFIELD","VT","SI","754713","527451"
"20131231","20015","BESSEMER TRUST COMPANY","WOODBRIDGE","NJ","NM","754696","691844"
"20131231","17964","STATE BANK OF SOUTHERN UTAH","CEDAR CITY","UT","NM","754577","646703"
"20131231","35","AUBURNBANK","AUBURN","AL","SM","752287","671252"
"20131231","8149","FIRST AMERICAN BANK AND TRUST","VACHERIE","LA","NM","752021","658566"
"20131231","20741","PIONEER SAVINGS BANK","TROY","NY","SI","750934","651348"
"20131231","57293","ENERBANK USA","SALT LAKE CITY","UT","NM","750879","651950"
"20131231","23286","FALL RIVER FIVE CENTS SAVINGS BANK","FALL RIVER","MA","SI","749318","641877"
"20131231","6636","THE VINTON COUNTY NATIONAL BANK","MC ARTHUR","OH","N","749215","644587"
"20131231","5615","CHAMBERS BANK","DANVILLE","AR","NM","747781","641729"
"20131231","6063","CORTRUST BANK NATIONAL ASSOCIATION","MITCHELL","SD","N","746137","592159"
"20131231","3887","FIRST NATIONAL BANK","PARAGOULD","AR","N","745192","611263"
"20131231","19213","SECURITY NATIONAL BANK OF OMAHA","OMAHA","NE","N","744886","602844"
"20131231","19686","THE BANK OF MAINE","PORTLAND","ME","SB","744628","625786"
"20131231","26381","CITIZENS NATIONAL BANK, N.A.","BOSSIER CITY","LA","N","744233","654167"
"20131231","15975","THE ONEIDA SAVINGS BANK","ONEIDA","NY","SI","742461","643048"
"20131231","27552","1ST CONSTITUTION BANK","CRANBURY","NJ","NM","742325","638607"
"20131231","58532","FIRST NATIONAL BANK OF THE GULF COAST","NAPLES","FL","N","742289","542370"
"20131231","15809","SECURITY STATE BANK & TRUST","FREDERICKSBURG","TX","NM","741492","611725"
"20131231","57103","SCHAUMBURG BANK & TRUST COMPANY, NATIONAL ASSOCIATION","SCHAUMBURG","IL","N","740566","616822"
"20131231","9204","CENTRAL BANK","SPRINGVILLE","UT","NM","740046","570326"
"20131231","16902","THE HOME STATE BANK","LOVELAND","CO","NM","739503","649101"
"20131231","18200","DIME BANK","NORWICH","CT","SI","736864","527768"
"20131231","10146","COMMONWEALTH BANK AND TRUST COMPANY","LOUISVILLE","KY","NM","736219","593338"
"20131231","45826","ATLANTIC COAST BANK","JACKSONVILLE","FL","SB","735405","462971"
"20131231","384","THE OHIO VALLEY BANK COMPANY","GALLIPOLIS","OH","SM","734840","631511"
"20131231","8141","SABINE STATE BANK AND TRUST COMPANY","MANY","LA","NM","734523","637366"
"20131231","7151","THE LYONS NATIONAL BANK","LYONS","NY","N","732384","628022"
"20131231","3325","FIRST NATIONAL BANK OF CENTRAL TEXAS","WACO","TX","N","732226","664394"
"20131231","23998","STATE BANK OF INDIA (CALIFORNIA)","LOS ANGELES","CA","NM","731560","560848"
"20131231","31189","PONCE DE LEON FEDERAL BANK","BRONX","NY","SB","730644","629357"
"20131231","16546","JD BANK","JENNINGS","LA","NM","730237","654544"
"20131231","34837","PREMIER BANK, INC.","HUNTINGTON","WV","NM","729703","614960"
"20131231","28453","TIMBERLAND BANK","HOQUIAM","WA","SI","727695","601600"
"20131231","19690","NORTHEAST BANK","LEWISTON","ME","SM","727258","565218"
"20131231","18962","ROYAL BANK AMERICA","NARBERTH","PA","NM","726396","531667"
"20131231","12198","BREMER BANK, NATIONAL ASSOCIATION","WILLMAR","MN","N","725556","471404"
"20131231","29663","ASHEVILLE SAVINGS BANK, S.S.B.","ASHEVILLE","NC","SI","723684","574274"
"20131231","33405","FIRST BANK AND TRUST","NEW ORLEANS","LA","NM","723477","655972"
"20131231","14712","FIRST NATIONAL BANK","FORT PIERRE","SD","N","722823","536666"
"20131231","12627","BANK OF WASHINGTON","WASHINGTON","MO","NM","721745","566284"
"20131231","15970","ULSTER SAVINGS BANK","KINGSTON","NY","SI","720631","620489"
"20131231","1715","CITIZENS 1ST BANK","TYLER","TX","NM","720103","451117"
"20131231","14562","CENTENNIAL BANK","LUBBOCK","TX","SM","718310","633148"
"20131231","5241","BREMER BANK, NATIONAL ASSOCIATION","SAINT CLOUD","MN","N","718204","645078"
"20131231","10667","CITIZENS SECURITY BANK & TRUST COMPANY","BIXBY","OK","SM","718118","643612"
"20131231","3775","CNB BANK AND TRUST, N.A.","CARLINVILLE","IL","N","718037","633669"
"20131231","58486","FINEMARK NATIONAL BANK & TRUST","FORT MYERS","FL","N","717990","574449"
"20131231","58816","ROYAL BUSINESS BANK","LOS ANGELES","CA","NM","717559","592561"
"20131231","57968","SONABANK","MCLEAN","VA","SM","715907","541114"
"20131231","34862","THE BANK OF HOLLAND","HOLLAND","MI","NM","715804","585936"
"20131231","19608","THE PARK BANK","MADISON","WI","NM","715081","585472"
"20131231","22180","UNITED BANKERS' BANK","BLOOMINGTON","MN","SM","714933","542829"
"20131231","17180","MEREDITH VILLAGE SAVINGS BANK","MEREDITH","NH","SI","714872","536633"
"20131231","28915","YOUR COMMUNITY BANK","NEW ALBANY","IN","NM","714082","534018"
"20131231","8870","BANKFIRST FINANCIAL SERVICES","COLUMBUS","MS","SM","713762","622120"
"20131231","9889","MID PENN BANK","MILLERSBURG","PA","NM","713118","608593"
"20131231","5170","BANK MIDWEST","SPIRIT LAKE","IA","SM","712408","585525"
"20131231","15241","BREMER BANK, NATIONAL ASSOCIATION","MENOMONIE","WI","N","712285","564216"
"20131231","18569","PEOPLES STATE BANK","WAUSAU","WI","NM","710674","580692"
"20131231","17749","BATH SAVINGS INSTITUTION","BATH","ME","SI","710107","540421"
"20131231","698","WAYNE BANK","HONESDALE","PA","NM","710064","542388"
"20131231","27052","ST. CHARLES BANK & TRUST COMPANY","SAINT CHARLES","IL","SM","708512","613767"
"20131231","15572","FIRST NATIONAL BANK OF PULASKI","PULASKI","TN","N","708025","630771"
"20131231","27362","PRAIRIE STATE BANK AND TRUST","MOUNT ZION","IL","NM","707732","590325"
"20131231","58194","HOMEBANC NATIONAL ASSOCIATION","LAKE MARY","FL","N","707304","564424"
"20131231","15511","FIRST STATE BANK","GAINESVILLE","TX","SM","706691","637574"
"20131231","15728","DAKOTA COMMUNITY BANK & TRUST, NATIONAL ASSOCIATION","HEBRON","ND","N","705470","627078"
"20131231","26517","CAPE COD CO-OPERATIVE BANK","YARMOUTH PORT","MA","SI","705354","553115"
"20131231","23041","BANK OF THE PACIFIC","ABERDEEN","WA","NM","704607","609829"
"20131231","18609","AMERICAN BANK OF COMMERCE","WOLFFORTH","TX","NM","703358","615130"
"20131231","2700","FIRST SOUTHERN NATIONAL BANK","LANCASTER","KY","N","701667","616446"
"20131231","1673","1ST FINANCIAL BANK USA","DAKOTA DUNES","SD","NM","701541","539039"
"20131231","22644","MERIDIAN BANK, NATIONAL ASSOCIATION","PHOENIX","AZ","N","701231","538299"
"20131231","28835","FIRST FEDERAL SAVINGS AND LOAN ASSOCIATION OF BUCKS CO","BRISTOL","PA","SB","700205","555846"
"20131231","14207","LINCOLN SAVINGS BANK","CEDAR FALLS","IA","NM","698929","501354"
"20131231","29523","PEOPLES BANK SB","MUNSTER","IN","SI","693344","573034"
"20131231","22396","CENTRAL NATIONAL BANK","WACO","TX","N","692957","597820"
"20131231","35040","TOWER BANK & TRUST COMPANY","FORT WAYNE","IN","SM","692841","598620"
"20131231","8879","COMMUNITY BANK OF MISSISSIPPI","FOREST","MS","NM","691820","621242"
"20131231","90283","HAMPDEN BANK","SPRINGFIELD","MA","SI","691820","479102"
"20131231","19502","FIRST NATIONAL BANK OF TENNESSEE","LIVINGSTON","TN","N","691256","612662"
"20131231","17614","FARMERS BANK & TRUST","GREAT BEND","KS","NM","690026","479497"
"20131231","15437","FARMERS BANK & CAPITAL TRUST COMPANY","FRANKFORT","KY","SM","689184","553747"
"20131231","9123","WESTERN STATE BANK","DEVILS LAKE","ND","NM","688805","613063"
"20131231","22134","CACHE VALLEY BANK","LOGAN","UT","NM","687327","603526"
"20131231","1164","THE CITIZENS BANK","FARMINGTON","NM","NM","686987","541263"
"20131231","13297","SOLVAY BANK","SOLVAY","NY","SM","686029","587031"
"20131231","29875","NVE BANK","ENGLEWOOD","NJ","SI","685547","556819"
"20131231","34890","NEW PEOPLES BANK, INC.","HONAKER","VA","SM","684554","623908"
"20131231","58228","BUSINESS FIRST BANK","BATON ROUGE","LA","NM","683187","595814"
"20131231","29961","FIRST SAVINGS BANK, F.S.B.","CLARKSVILLE","IN","SB","682402","498047"
"20131231","3857","FIRST NATIONAL BANK","HOT SPRINGS","AR","N","681901","521473"
"20131231","27013","CONESTOGA BANK","CHESTER SPRINGS","PA","SM","681591","519185"
"20131231","34415","FIRST COMMAND BANK","FORT WORTH","TX","SB","681329","623475"
"20131231","1068","CASS COMMERCIAL BANK","DES PERES","MO","SM","679356","593119"
"20131231","13055","CITIZENS BANK OF MUKWONAGO","MUKWONAGO","WI","NM","678813","598808"
"20131231","57487","XENITH BANK","RICHMOND","VA","SM","678566","569198"
"20131231","6104","CLAYTON BANK AND TRUST","KNOXVILLE","TN","NM","678563","526198"
"20131231","22398","MODERN BANK, NATIONAL ASSOCIATION","NEW YORK","NY","N","678478","573878"
"20131231","8660","COMMERCIAL BANK & TRUST CO.","PARIS","TN","NM","678054","603534"
"20131231","20164","SUNWEST BANK","IRVINE","CA","NM","677738","531910"
"20131231","7675","FIRST NORTHERN BANK AND TRUST COMPANY","PALMERTON","PA","SM","676133","550190"
"20131231","31084","FIRST SOUTH BANK","WASHINGTON","NC","NM","673858","586596"
"20131231","35519","NORTH STATE BANK","RALEIGH","NC","NM","673309","602069"
"20131231","28865","MIDCOUNTRY BANK","MARION","IL","SB","672943","542151"
"20131231","33457","OAK VALLEY COMMUNITY BANK","OAKDALE","CA","SM","672036","602840"
"20131231","26390","ATLANTIC STEWARDSHIP BANK","MIDLAND PARK","NJ","NM","671860","577828"
"20131231","90251","NEWBURYPORT FIVE CENTS SAVINGS BANK","NEWBURYPORT","MA","SI","671430","439896"
"20131231","57228","EMBASSY BANK FOR THE LEHIGH VALLEY","BETHLEHEM","PA","NM","670914","569789"
"20131231","22327","SPIRIT OF TEXAS BANK, SSB","COLLEGE STATION","TX","SI","670046","565222"
"20131231","8208","EASTWOOD BANK","ROCHESTER","MN","NM","669013","538840"
"20131231","32551","FIRST TRADE UNION BANK","BOSTON","MA","SB","668806","519386"
"20131231","90206","GREENFIELD SAVINGS BANK","GREENFIELD","MA","SI","667304","488916"
"20131231","12944","ORANGE COUNTY TRUST COMPANY","MIDDLETOWN","NY","SM","667002","496068"
"20131231","12082","SOUTH SIDE TRUST & SAVINGS BANK OF PEORIA","PEORIA","IL","NM","665782","527442"
"20131231","23058","NORTHSTAR BANK OF COLORADO","HIGHLANDS RANCH","CO","SM","665412","556452"
"20131231","57665","VERITEX COMMUNITY BANK","DALLAS","TX","SM","665066","575957"
"20131231","6531","THE CITIZENS NATIONAL BANK OF BLUFFTON","BLUFFTON","OH","N","664841","476497"
"20131231","16849","FIRST ARKANSAS BANK AND TRUST","JACKSONVILLE","AR","NM","664660","532167"
"20131231","33005","FIRST COLLINSVILLE BANK","COLLINSVILLE","IL","NM","664402","560576"
"20131231","17960","MERRIMACK COUNTY SAVINGS BANK","CONCORD","NH","SI","663852","496741"
"20131231","58243","JOHN MARSHALL BANK","RESTON","VA","SM","662540","514926"
"20131231","34348","CAROLINA BANK","GREENSBORO","NC","NM","661743","579619"
"20131231","11444","COMMUNITY BANK","ELLISVILLE","MS","NM","661510","590533"
"20131231","7464","DNB FIRST, NATIONAL ASSOCIATION","DOWNINGTOWN","PA","N","661484","558894"
"20131231","12501","CITIZENS STATE BANK","BUFFALO","TX","NM","660984","615934"
"20131231","1520","FIRST SECURITY BANK","BOZEMAN","MT","NM","659312","565383"
"20131231","57607","FIRST WESTERN TRUST BANK","DENVER","CO","NM","658902","562586"
"20131231","58061","CONTINENTAL BANK","PLYMOUTH MEETING","PA","SB","658374","462379"
"20131231","57134","LEADER BANK, NATIONAL ASSOCIATION","ARLINGTON","MA","N","658311","442400"
"20131231","6862","CHESAPEAKE BANK","KILMARNOCK","VA","SM","657809","571479"
"20131231","20720","TENNESSEE STATE BANK","PIGEON FORGE","TN","SM","657532","560205"
"20131231","14209","FARMERS STATE BANK","MARION","IA","NM","655789","552435"
"20131231","16216","THE FARMERS & MERCHANTS BANK","STUTTGART","AR","SM","654663","493705"
"20131231","1643","PROVIDENCE BANK","COLUMBIA","MO","SM","654483","558076"
"20131231","15555","CENTRAL BANK","STORM LAKE","IA","SM","654394","590001"
"20131231","2232","PINNACLE BANK - WYOMING","TORRINGTON","WY","NM","654362","574580"
"20131231","9423","CHOICE FINANCIAL GROUP","GRAFTON","ND","NM","653119","575807"
"20131231","1426","FOCUS BANK","CHARLESTON","MO","NM","652970","504250"
"20131231","21591","THE BANK OF GREENE COUNTY","CATSKILL","NY","SB","652801","551025"
"20131231","34332","OUACHITA INDEPENDENT BANK","MONROE","LA","NM","652679","551836"
"20131231","12915","BREMER BANK, NATIONAL ASSOCIATION","ALEXANDRIA","MN","N","652573","535011"
"20131231","27550","BANKFIRST","WINTER PARK","FL","NM","652434","492531"
"20131231","58741","FIELDPOINT PRIVATE BANK & TRUST","GREENWICH","CT","SB","651912","465233"
"20131231","19184","HILLTOP NATIONAL BANK","CASPER","WY","N","650112","596429"
"20131231","3664","ILLINOIS NATIONAL BANK","SPRINGFIELD","IL","N","649669","588776"
"20131231","1711","CITIZENS BANK OF LAFAYETTE","LAFAYETTE","TN","NM","648295","529898"
"20131231","29042","HOME FEDERAL SAVINGS BANK","ROCHESTER","MN","SB","647428","555361"
"20131231","58013","TWO RIVERS BANK & TRUST","BURLINGTON","IA","NM","646851","438029"
"20131231","90208","PENTUCKET BANK","HAVERHILL","MA","SI","646006","539385"
"20131231","27872","PIONEER BANK","ROSWELL","NM","SB","645901","497926"
"20131231","27510","METRO BANK","PELL CITY","AL","NM","645867","567329"
"20131231","20250","MARINE BANK","SPRINGFIELD","IL","NM","645862","546534"
"20131231","57269","SIGNATURE BANK, NATIONAL ASSOCIATION","TOLEDO","OH","N","645803","570754"
"20131231","12874","KATAHDIN TRUST COMPANY","PATTEN","ME","NM","644934","563714"
"20131231","28380","ADIRONDACK BANK","UTICA","NY","SM","643670","533271"
"20131231","13023","WISCONSIN BANK & TRUST","MADISON","WI","NM","643430","531371"
"20131231","57763","MOUNTAIN 1ST BANK & TRUST COMPANY","HENDERSONVILLE","NC","NM","643324","630359"
"20131231","27330","SILVERGATE BANK","LA JOLLA","CA","SM","641147","453734"
"20131231","33314","MOUNTAIN WEST BANK, NATIONAL ASSOCIATION","HELENA","MT","N","641042","540906"
"20131231","287","COMMUNITY FINANCIAL SERVICES BANK","BENTON","KY","NM","640061","543215"
"20131231","4029","VISION BANK, NATIONAL ASSOCIATION","ADA","OK","N","639898","472190"
"20131231","30394","CARVER FEDERAL SAVINGS BANK","NEW YORK","NY","SB","638901","490765"
"20131231","14851","CITIZENS BANK","ELIZABETHTON","TN","NM","638724","507223"
"20131231","6731","THE NATIONAL BANK AND TRUST COMPANY","WILMINGTON","OH","N","637708","559540"
"20131231","228","AMERICAN STATE BANK","SIOUX CENTER","IA","NM","637357","525179"
"20131231","27132","UNITED SECURITY BANK","FRESNO","CA","SM","636216","542652"
"20131231","34699","METROPOLITAN NATIONAL BANK","NEW YORK","NY","N","635192","498938"
"20131231","58316","INVESTAR BANK","BATON ROUGE","LA","NM","634753","532688"
"20131231","35157","FARM BUREAU BANK FSB","SPARKS","NV","SB","633448","546262"
"20131231","13339","THE STATE BANK AND TRUST COMPANY","DEFIANCE","OH","SM","633326","524970"
"20131231","34047","FIRST COMMUNITY BANK","LEXINGTON","SC","NM","632321","499792"
"20131231","12788","THE BARABOO NATIONAL BANK","BARABOO","WI","N","632159","581227"
"20131231","21978","FRONTIER STATE BANK","OKLAHOMA CITY","OK","NM","632049","422457"
"20131231","58267","MARLIN BUSINESS BANK","SALT LAKE CITY","UT","SM","631085","503324"
"20131231","34010","EVERTRUST BANK","PASADENA","CA","NM","629726","455854"
"20131231","1545","FIRST NATIONAL BANK, AMES, IOWA","AMES","IA","N","629414","524345"
"20131231","14969","KISH BANK","BELLEVILLE","PA","NM","628586","494378"
"20131231","22876","SOUTHWEST MISSOURI BANK","CARTHAGE","MO","NM","628483","546867"
"20131231","14778","FIRST BANK & TRUST COMPANY","LUBBOCK","TX","NM","628221","515598"
"20131231","2315","ARMSTRONG BANK","MUSKOGEE","OK","NM","627973","534825"
"20131231","18149","HARBOR COMMUNITY BANK","INDIANTOWN","FL","NM","627371","510383"
"20131231","34781","TRANSPORTATION ALLIANCE BANK, INC. D/B/A TAB BANK","OGDEN","UT","NM","627167","549966"
"20131231","90141","THE PROVIDENT BANK","AMESBURY","MA","SI","625176","508507"
"20131231","29294","TIME FEDERAL SAVINGS BANK","MEDFORD","WI","SB","624320","506524"
"20131231","90175","THE BANK OF CANTON","CANTON","MA","SI","624312","530539"
"20131231","17145","HERITAGE BANK","WOOD RIVER","NE","NM","623582","465806"
"20131231","15243","PUTNAM COUNTY BANK","HURRICANE","WV","SM","623422","544676"
"20131231","11868","THE FIDELITY DEPOSIT AND DISCOUNT BANK","DUNMORE","PA","NM","623408","529700"
"20131231","30330","FIRST CLOVER LEAF BANK, FSB","EDWARDSVILLE","IL","SB","621683","503428"
"20131231","686","FIRST COLUMBIA BANK & TRUST CO.","BLOOMSBURG","PA","NM","620918","459253"
"20131231","26435","FIRST COMMUNITY BANK, NATIONAL ASSOCIATION","SUGAR LAND","TX","N","620667","556906"
"20131231","253","LUANA SAVINGS BANK","LUANA","IA","NM","620458","516640"
"20131231","5574","CITIZENS NATIONAL BANK OF TEXAS","WAXAHACHIE","TX","N","619709","530928"
"20131231","20156","KIRKPATRICK BANK","EDMOND","OK","NM","619423","528045"
"20131231","28670","GUARANTY BANK","SPRINGFIELD","MO","NM","619077","488687"
"20131231","58604","LEVEL ONE BANK","FARMINGTON HILLS","MI","NM","618292","519198"
"20131231","17438","FIRST NATIONAL BANK OF AMERICA","EAST LANSING","MI","N","617585","514821"
"20131231","34121","COMMUNITY BANK, COAST","BILOXI","MS","NM","617555","533159"
"20131231","18296","HAWAII NATIONAL BANK","HONOLULU","HI","N","616864","566337"
"20131231","23966","ONEUNITED BANK","BOSTON","MA","NM","616367","351331"
"20131231","6923","THE FAUQUIER BANK","WARRENTON","VA","SM","613669","540747"
"20131231","16032","RHINEBECK BANK","RHINEBECK","NY","SI","612609","543997"
"20131231","13255","MIDWEST BANK NATIONAL ASSOCIATION","PIERCE","NE","N","612521","521382"
"20131231","58175","BANK OF NEW JERSEY","FORT LEE","NJ","NM","610791","553320"
"20131231","10036","THE NATIONAL BANK & TRUST COMPANY OF SYCAMORE","SYCAMORE","IL","N","609549","549944"
"20131231","16553","ELKHORN VALLEY BANK & TRUST","NORFOLK","NE","NM","609481","537438"
"20131231","32722","BANK OF BLUE VALLEY","OVERLAND PARK","KS","SM","608412","452501"
"20131231","9888","THE DIME BANK","HONESDALE","PA","NM","608265","497166"
"20131231","35057","N.J.M. BANK, FSB","WEST TRENTON","NJ","SB","608128","467093"
"20131231","32341","BALTIMORE COUNTY SAVINGS BANK","NOTTINGHAM","MD","SM","604045","534821"
"20131231","22874","HICKORY POINT BANK AND TRUST, FSB","DECATUR","IL","SB","603987","520541"
"20131231","18489","ADAMS BANK & TRUST","OGALLALA","NE","SM","603672","496644"
"20131231","4697","THE FIRST NATIONAL BANK OF HUTCHINSON","HUTCHINSON","KS","N","599709","524199"
"20131231","26191","HIGHLANDS UNION BANK","ABINGDON","VA","SM","598771","489222"
"20131231","35348","ONB BANK AND TRUST COMPANY","TULSA","OK","NM","597982","463314"
"20131231","17797","ROLLSTONE BANK & TRUST","FITCHBURG","MA","SB","597944","361594"
"20131231","10973","ALLIANCE BANK","LAKE CITY","MN","NM","597895","510892"
"20131231","14382","FIDELITY BANK & TRUST","DUBUQUE","IA","NM","597564","486776"
"20131231","9139","THE COMMERCIAL AND SAVINGS BANK OF MILLERSBURG, OHIO","MILLERSBURG","OH","SM","596145","481531"
"20131231","5093","THE FIRST NATIONAL BANK OF BEMIDJI","BEMIDJI","MN","N","596047","455341"
"20131231","6605","THE MERCHANTS NATIONAL BANK","HILLSBORO","OH","N","595045","512563"
"20131231","11569","ALLIANCE BANK","SULPHUR SPRINGS","TX","NM","594523","529203"
"20131231","34982","LANDMARK COMMUNITY BANK","COLLIERVILLE","TN","NM","594432","438259"
"20131231","20818","CITIZENS TRI-COUNTY BANK","DUNLAP","TN","NM","594167","534053"
"20131231","24655","AMERICAN RIVER BANK","SACRAMENTO","CA","NM","592997","484104"
"20131231","28362","CENTURY BANK","SANTA FE","NM","NM","592720","455080"
"20131231","193","THE HERITAGE BANK","HINESVILLE","GA","NM","592691","573227"
"20131231","34068","THOMASVILLE NATIONAL BANK","THOMASVILLE","GA","N","592201","531382"
"20131231","14065","PINNACLE BANK","ELBERTON","GA","NM","591943","519499"
"20131231","8018","COCONUT GROVE BANK","MIAMI","FL","SM","591502","480304"
"20131231","4091","CENTRAL NATIONAL BANK & TRUST CO., OF ENID","ENID","OK","N","591462","526272"
"20131231","12815","HOME STATE BANK, NATIONAL ASSOCIATION","CRYSTAL LAKE","IL","N","590047","487248"
"20131231","3108","LEGEND BANK, N.A.","BOWIE","TX","N","588036","500065"
"20131231","29861","PEOPLES FEDERAL SAVINGS BANK","BRIGHTON","MA","SB","587352","435062"
"20131231","90179","CHICOPEE SAVINGS BANK","CHICOPEE","MA","SI","586661","453750"
"20131231","15953","GUARANTY BANK AND TRUST COMPANY","BELZONI","MS","NM","586512","508242"
"20131231","18467","SALISBURY BANK AND TRUST COMPANY","LAKEVILLE","CT","NM","586371","486671"
"20131231","31390","URBAN TRUST BANK","LAKE MARY","FL","SB","584449","456820"
"20131231","27946","CHEVIOT SAVINGS BANK","CINCINNATI","OH","SL","584426","479447"
"20131231","14158","UNION BANK","MORRISVILLE","VT","NM","584378","519471"
"20131231","15562","PIONEER BANK & TRUST","BELLE FOURCHE","SD","NM","584159","528488"
"20131231","27861","MALVERN FEDERAL SAVINGS BANK","PAOLI","PA","SB","584110","475340"
"20131231","14078","BLACKHAWK BANK","BELOIT","WI","NM","582953","512344"
"20131231","1893","THE TALBOT BANK OF EASTON, MARYLAND","EASTON","MD","NM","582862","529654"
"20131231","30218","COLONIAL BANK, FSB","VINELAND","NJ","SB","582763","524094"
"20131231","6123","BANK OF CLARKE COUNTY","BERRYVILLE","VA","SM","582472","488006"
"20131231","7526","THE HONESDALE NATIONAL BANK","HONESDALE","PA","N","582235","491515"
"20131231","34683","COMMUNITY BANK AND TRUST OF FLORIDA","OCALA","FL","NM","581758","519391"
"20131231","15444","AMERICAN STATE BANK & TRUST COMPANY OF WILLISTON","WILLISTON","ND","NM","581347","533921"
"20131231","27078","FIRST BANK & TRUST","SIOUX FALLS","SD","NM","580156","495154"
"20131231","9443","HEARTLAND BANK","GAHANNA","OH","SM","579696","492589"
"20131231","20231","PINNACLE BANK","KEENE","TX","NM","579334","495364"
"20131231","28778","SOMERSET SAVINGS BANK, SLA","BOUND BROOK","NJ","SL","578565","471252"
"20131231","27015","ADMIRALS BANK","BOSTON","MA","SB","577338","512187"
"20131231","24540","BANK OF NEW ENGLAND","SALEM","NH","NM","577030","498099"
"20131231","57098","PREMIER VALLEY BANK","FRESNO","CA","NM","576332","493408"
"20131231","18272","COMMUNITY STATE BANK, NATIONAL ASSOCIATION","ANKENY","IA","N","576276","469166"
"20131231","58210","BRIDGEWATER BANK","BLOOMINGTON","MN","NM","576114","524830"
"20131231","8021","WAUCHULA STATE BANK","WAUCHULA","FL","NM","575773","504852"
"20131231","3610","GREAT LAKES BANK, NATIONAL ASSOCIATION","BLUE ISLAND","IL","N","575560","482188"
"20131231","28348","BELMONT SAVINGS BANK","BELLAIRE","OH","SI","574276","349740"
"20131231","26223","GOLDEN BANK, NATIONAL ASSOCIATION","HOUSTON","TX","N","573231","497411"
"20131231","6271","COMMUNITY NATIONAL BANK","DERBY","VT","N","573045","481963"
"20131231","14134","PASSUMPSIC SAVINGS BANK","SAINT JOHNSBURY","VT","SI","570391","468646"
"20131231","57873","COMMONWEALTH BUSINESS BANK","LOS ANGELES","CA","SM","570155","503426"
"20131231","17077","FIRST UNITED SECURITY BANK","THOMASVILLE","AL","NM","569801","484352"
"20131231","14816","MBANK","MANISTIQUE","MI","NM","569294","468341"
"20131231","10781","SCOTT VALLEY BANK","YREKA","CA","NM","568856","500810"
"20131231","21952","STATE BANK OF COUNTRYSIDE","COUNTRYSIDE","IL","NM","568822","493662"
"20131231","20727","TOWN NORTH BANK, NATIONAL ASSOCIATION","DALLAS","TX","N","568135","412538"
