"Report Period","Cert/ID","Institution Name","City","State","Class","Total Assets","Total Domestic Deposits"
"20151231","58378","ICON BANK OF TEXAS, NATIONAL ASSOCIATION","HOUSTON","TX","N","716165","560599"
"20151231","21292","PEOPLESSOUTH BANK","COLQUITT","GA","NM","716045","629702"
"20151231","2232","PINNACLE BANK - WYOMING","TORRINGTON","WY","NM","713926","627799"
"20151231","31223","FIRST HARRISON BANK","CORYDON","IN","SB","713067","638050"
"20151231","35230","EVERGREEN BANK GROUP","OAK BROOK","IL","NM","713043","644553"
"20151231","57269","SIGNATURE BANK, NATIONAL ASSOCIATION","TOLEDO","OH","N","711834","627418"
"20151231","1673","1ST FINANCIAL BANK USA","DAKOTA DUNES","SD","NM","711272","547796"
"20151231","16849","FIRST ARKANSAS BANK AND TRUST","JACKSONVILLE","AR","NM","710764","567497"
"20151231","27362","PRAIRIE STATE BANK AND TRUST","SPRINGFIELD","IL","NM","709932","614680"
"20151231","14851","CITIZENS BANK","ELIZABETHTON","TN","NM","707308","532278"
"20151231","58013","TWO RIVERS BANK & TRUST","BURLINGTON","IA","NM","706900","564915"
"20151231","27013","CONESTOGA BANK","CHESTER SPRINGS","PA","SM","706289","559932"
"20151231","57964","SECURITY BANK OF CALIFORNIA","RIVERSIDE","CA","NM","706072","629797"
"20151231","1545","FIRST NATIONAL BANK, AMES, IOWA","AMES","IA","N","704289","575129"
"20151231","15555","CENTRAL BANK","STORM LAKE","IA","SM","703748","628372"
"20151231","31189","PONCE DE LEON FEDERAL BANK","BRONX","NY","SB","703157","602107"
"20151231","57844","PENN LIBERTY BANK","WAYNE","PA","NM","701805","621969"
"20151231","12874","KATAHDIN TRUST COMPANY","PATTEN","ME","NM","701669","606369"
"20151231","16402","THE BENNINGTON STATE BANK","SALINA","KS","NM","701314","546950"
"20151231","34348","CAROLINA BANK","GREENSBORO","NC","NM","700650","610689"
"20151231","34415","FIRST COMMAND BANK","FORT WORTH","TX","SB","700411","640553"
"20151231","12855","FARMERS STATE BANK","WATERLOO","IA","NM","697989","552915"
"20151231","14969","KISH BANK","BELLEVILLE","PA","NM","694928","545371"
"20151231","20231","PINNACLE BANK","KEENE","TX","NM","694132","603884"
"20151231","8660","COMMERCIAL BANK & TRUST CO.","PARIS","TN","NM","694088","612500"
"20151231","11444","COMMUNITY BANK","ELLISVILLE","MS","NM","693216","623180"
"20151231","1978","THE YELLOWSTONE BANK","LAUREL","MT","SM","693079","540097"
"20151231","14209","FARMERS STATE BANK","MARION","IA","NM","693061","577318"
"20151231","20818","CITIZENS TRI-COUNTY BANK","DUNLAP","TN","NM","692255","617879"
"20151231","6917","FIRST BANK","STRASBURG","VA","SM","692057","631558"
"20151231","12506","INDUSTRY STATE BANK","INDUSTRY","TX","NM","692042","610452"
"20151231","12299","SOUTHSTAR BANK, S.S.B.","MOULTON","TX","SI","691332","487957"
"20151231","34781","TRANSPORTATION ALLIANCE BANK, INC. D/B/A TAB BANK","OGDEN","UT","NM","690799","593794"
"20151231","11506","FOUR OAKS BANK & TRUST COMPANY","FOUR OAKS","NC","SM","690365","544335"
"20151231","22221","SUSSEX BANK","FRANKLIN","NJ","NM","686368","517924"
"20151231","23998","STATE BANK OF INDIA (CALIFORNIA)","LOS ANGELES","CA","NM","685580","542344"
"20151231","15437","FARMERS BANK & CAPITAL TRUST COMPANY","FRANKFORT","KY","SM","685180","553858"
"20151231","27510","METRO BANK","PELL CITY","AL","NM","684074","591946"
"20151231","24540","BANK OF NEW ENGLAND","SALEM","NH","NM","684069","593777"
"20151231","21978","FRONTIER STATE BANK","OKLAHOMA CITY","OK","NM","678593","458579"
"20151231","7675","FIRST NORTHERN BANK AND TRUST COMPANY","PALMERTON","PA","SM","677681","578178"
"20151231","57633","1ST SECURITY BANK OF WASHINGTON","MOUNTLAKE TERRAC","WA","SI","677524","493914"
"20151231","90179","CHICOPEE SAVINGS BANK","CHICOPEE","MA","SI","677303","510386"
"20151231","29875","NVE BANK","ENGLEWOOD","NJ","SI","676371","534971"
"20151231","22876","SOUTHWEST MISSOURI BANK","CARTHAGE","MO","NM","676021","585938"
"20151231","11569","ALLIANCE BANK","SULPHUR SPRINGS","TX","NM","675807","588682"
"20151231","6862","CHESAPEAKE BANK","KILMARNOCK","VA","SM","674375","567547"
"20151231","14065","PINNACLE BANK","ELBERTON","GA","NM","673722","594235"
"20151231","58181","METRO CITY BANK","DORAVILLE","GA","NM","672777","566349"
"20151231","18489","ADAMS BANK & TRUST","OGALLALA","NE","SM","671079","568206"
"20151231","58054","FIRST COMMERCE BANK","LAKEWOOD","NJ","NM","669227","588476"
"20151231","28400","WESTBURY BANK","WEST BEND","WI","SB","668453","559103"
"20151231","4673","THE GIRARD NATIONAL BANK","GIRARD","KS","N","668251","518750"
"20151231","16032","RHINEBECK BANK","RHINEBECK","NY","SI","667996","606671"
"20151231","13055","CITIZENS BANK","MUKWONAGO","WI","NM","667953","583780"
"20151231","8668","FARMERS & MERCHANTS BANK","TIMBERVILLE","VA","SM","665509","496577"
"20151231","34252","PACIFIC COAST BANKERS' BANK","WALNUT CREEK","CA","SM","665425","521782"
"20151231","5615","CHAMBERS BANK","DANVILLE","AR","NM","665213","564203"
"20151231","90175","THE BANK OF CANTON","CANTON","MA","SI","664554","541850"
"20151231","57777","MERIDIAN BANK","PAOLI","PA","NM","663343","490568"
"20151231","90190","MARTHA'S VINEYARD SAVINGS BANK","EDGARTOWN","MA","SM","663304","539635"
"20151231","35348","CENTRAL BANK OF OKLAHOMA","TULSA","OK","SM","662219","528946"
"20151231","33639","TRUST COMPANY OF AMERICA","CENTENNIAL","CO","NM","661513","620218"
"20151231","31390","AXIOM BANK","MAITLAND","FL","SB","661464","493008"
"20151231","21714","PREMIER BANK","MAPLEWOOD","MN","NM","661380","576759"
"20151231","27074","STATE BANK OF TEXAS","DALLAS","TX","NM","660004","495513"
"20151231","4048","SPIRITBANK","TULSA","OK","NM","659341","504935"
"20151231","22874","HICKORY POINT BANK AND TRUST","DECATUR","IL","NM","658320","580726"
"20151231","13255","MIDWEST BANK NATIONAL ASSOCIATION","PIERCE","NE","N","657959","552812"
"20151231","26395","MUTUALONE BANK","FRAMINGHAM","MA","SI","657949","498206"
"20151231","6605","THE MERCHANTS NATIONAL BANK","HILLSBORO","OH","N","657826","565673"
"20151231","5093","THE FIRST NATIONAL BANK OF BEMIDJI","BEMIDJI","MN","N","655754","476831"
"20151231","15444","AMERICAN STATE BANK & TRUST COMPANY OF WILLISTON","WILLISTON","ND","NM","655513","551715"
"20151231","9387","MISSOURI BANK AND TRUST COMPANY OF KANSAS CITY","KANSAS CITY","MO","NM","655142","611462"
"20151231","30330","FIRST CLOVER LEAF BANK, NATIONAL ASSOCIATION","EDWARDSVILLE","IL","N","654660","534155"
"20151231","58325","PRESIDIO BANK","SAN FRANCISCO","CA","SM","654650","579350"
"20151231","4697","THE FIRST NATIONAL BANK OF HUTCHINSON","HUTCHINSON","KS","N","654432","538437"
"20151231","34811","NEBRASKALAND NATIONAL BANK","NORTH PLATTE","NE","N","654356","541846"
"20151231","33928","PATRIOT BANK, NATIONAL ASSOCIATION","STAMFORD","CT","N","653479","447121"
"20151231","34332","OUACHITA INDEPENDENT BANK","MONROE","LA","NM","653007","562191"
"20151231","15032","FIRST STATE BANK","EASTPOINTE","MI","NM","652972","582580"
"20151231","58583","CALIFORNIA BANK OF COMMERCE","LAFAYETTE","CA","NM","652935","542184"
"20151231","28670","GUARANTY BANK","SPRINGFIELD","MO","NM","652497","521597"
"20151231","15545","FRONTIER BANK","OMAHA","NE","NM","651502","556360"
"20151231","22537","PEOPLES BANK OF ALABAMA","CULLMAN","AL","NM","651466","549782"
"20151231","90208","PENTUCKET BANK","HAVERHILL","MA","SI","650991","543975"
"20151231","26435","FIRST COMMUNITY BANK, NATIONAL ASSOCIATION","SUGAR LAND","TX","N","650984","554633"
"20151231","57973","BISCAYNE BANK","MIAMI","FL","NM","650730","517951"
"20151231","12082","SOUTH SIDE TRUST & SAVINGS BANK OF PEORIA","PEORIA","IL","NM","650680","508514"
"20151231","15565","FIRST SOUTHERN BANK","MARION","IL","NM","650443","531460"
"20151231","9139","THE COMMERCIAL AND SAVINGS BANK OF MILLERSBURG, OHIO","MILLERSBURG","OH","SM","650188","525832"
"20151231","58631","INTEGRITY BANK, SSB","HOUSTON","TX","SI","649511","570058"
"20151231","6123","BANK OF CLARKE COUNTY","BERRYVILLE","VA","SM","648758","551122"
"20151231","23966","ONEUNITED BANK","BOSTON","MA","NM","648615","360683"
"20151231","12814","PEOPLES STATE BANK","PRAIRIE DU CHIEN","WI","NM","647207","542601"
"20151231","686","FIRST COLUMBIA BANK & TRUST CO.","BLOOMSBURG","PA","NM","643299","477910"
"20151231","35186","FIRST AMERICAN INTERNATIONAL BANK","BROOKLYN","NY","NM","642243","446116"
"20151231","29042","HOME FEDERAL SAVINGS BANK","ROCHESTER","MN","SB","641901","563792"
"20151231","15243","PUTNAM COUNTY BANK","HURRICANE","WV","SM","638653","547788"
"20151231","340","THE PEOPLES BANK, BILOXI, MISSISSIPPI","BILOXI","MS","NM","637610","512735"
"20151231","15562","PIONEER BANK & TRUST","BELLE FOURCHE","SD","NM","636572","575511"
"20151231","18296","HAWAII NATIONAL BANK","HONOLULU","HI","N","636191","577671"
"20151231","4029","VISION BANK, NATIONAL ASSOCIATION","ADA","OK","N","635803","472559"
"20151231","59051","URBAN PARTNERSHIP BANK","CHICAGO","IL","NM","635792","580496"
"20151231","58719","PROGRESS BANK AND TRUST","HUNTSVILLE","AL","NM","635254","540222"
"20151231","5529","THE FIRST NATIONAL BANK OF SHINER","SHINER","TX","N","634709","572143"
"20151231","24655","AMERICAN RIVER BANK","SACRAMENTO","CA","NM","634549","531078"
"20151231","32722","BANK OF BLUE VALLEY","OVERLAND PARK","KS","SM","633730","486384"
"20151231","14646","NEWFIELD NATIONAL BANK","NEWFIELD","NJ","N","633724","576376"
"20151231","10036","THE NATIONAL BANK & TRUST COMPANY OF SYCAMORE","SYCAMORE","IL","N","632842","567027"
"20151231","58632","EMPIRE NATIONAL BANK","ISLANDIA","NY","N","629124","523255"
"20151231","20720","TENNESSEE STATE BANK","PIGEON FORGE","TN","SM","627897","534109"
"20151231","14158","UNION BANK","MORRISVILLE","VT","NM","627840","561706"
"20151231","20727","DALLAS CAPITAL BANK, NATIONAL ASSOCIATION.","DALLAS","TX","N","627719","393529"
"20151231","8018","COCONUT GROVE BANK","MIAMI","FL","SM","627540","518435"
"20151231","3108","LEGEND BANK, N.A.","BOWIE","TX","N","626323","528334"
"20151231","23058","NORTHSTAR BANK OF COLORADO","DENVER","CO","SM","625559","526282"
"20151231","34890","NEW PEOPLES BANK, INC.","HONAKER","VA","SM","625428","559765"
"20151231","34802","FIRST CAPITAL BANK","GLEN ALLEN","VA","SM","625113","508181"
"20151231","30182","OPPORTUNITY BANK OF MONTANA","HELENA","MT","SM","625070","483425"
"20151231","17809","CITIZENS BANK","CORVALLIS","OR","NM","625050","513388"
"20151231","34683","COMMUNITY BANK AND TRUST OF FLORIDA","OCALA","FL","NM","624319","565120"
"20151231","57716","BAY COMMERCIAL BANK","WALNUT CREEK","CA","SM","623704","543304"
"20151231","3099","THE FIRST NATIONAL BANK OF BELLVILLE","BELLVILLE","TX","N","623399","534761"
"20151231","34403","COASTAL COMMUNITY BANK","EVERETT","WA","SM","622551","544467"
"20151231","3256","HORIZON BANK, SSB","AUSTIN","TX","SI","622532","556952"
"20151231","8021","WAUCHULA STATE BANK","WAUCHULA","FL","NM","622532","541629"
"20151231","15977","PATHFINDER BANK","OSWEGO","NY","SI","622531","512211"
"20151231","26451","FIDELITY CO-OPERATIVE BANK","FITCHBURG","MA","SI","622258","519649"
"20151231","1893","THE TALBOT BANK OF EASTON, MARYLAND","EASTON","MD","NM","622123","546870"
"20151231","26223","GOLDEN BANK, NATIONAL ASSOCIATION","HOUSTON","TX","N","621969","498703"
"20151231","18194","THE GUILFORD SAVINGS BANK","GUILFORD","CT","SI","621950","478479"
"20151231","32242","LIBERTY SAVINGS BANK, F.S.B.","WILMINGTON","OH","SB","621543","403952"
"20151231","20250","MARINE BANK","SPRINGFIELD","IL","NM","621057","528697"
"20151231","16810","FARMERS AND MERCHANTS BANK","MILFORD","NE","NM","621016","497223"
"20151231","27572","COMMUNITY WEST BANK, NATIONAL ASSOCIATION","GOLETA","CA","N","620932","547700"
"20151231","58652","THE WESTCHESTER BANK","YONKERS","NY","NM","619797","476041"
"20151231","26605","WELLESLEY BANK","WELLESLEY","MA","SI","619593","465751"
"20151231","11236","HORICON BANK","HORICON","WI","NM","619053","546546"
"20151231","57944","OPEN BANK","LOS ANGELES","CA","NM","618718","519721"
"20151231","26191","HIGHLANDS UNION BANK","ABINGDON","VA","SM","617647","495696"
"20151231","15953","GUARANTY BANK AND TRUST COMPANY","BELZONI","MS","NM","616251","515437"
"20151231","29294","TIME FEDERAL SAVINGS BANK","MEDFORD","WI","SB","614922","489530"
"20151231","1402","CITIZENS ALLIANCE BANK","CLARA CITY","MN","NM","614852","523802"
"20151231","8774","THE CECILIAN BANK","CECILIA","KY","NM","614837","494961"
"20151231","11000","CENTRAL BANK OF LAKE OF THE OZARKS","OSAGE BEACH","MO","SM","613409","552868"
"20151231","9888","THE DIME BANK","HONESDALE","PA","NM","612675","490640"
"20151231","34072","HERITAGE BANK OF NEVADA","RENO","NV","NM","612456","535183"
"20151231","20989","INDEPENDENCE BANK","HAVRE","MT","NM","611275","505717"
"20151231","1678","PLAINS COMMERCE BANK","HOVEN","SD","NM","610982","511972"
"20151231","1060","WOOD & HUSTON BANK","MARSHALL","MO","NM","610744","529637"
"20151231","29809","FIRST SAVINGS BANK OF HEGEWISCH","CHICAGO","IL","SI","610454","529257"
"20151231","27601","INLAND NORTHWEST BANK","SPOKANE","WA","NM","610047","527333"
"20151231","21606","THE BANK OF HEMET","RIVERSIDE","CA","NM","609269","548911"
"20151231","2281","THE CORTLAND SAVINGS AND BANKING COMPANY","CORTLAND","OH","SM","608615","496526"
"20151231","23826","BANK OF JACKSON HOLE","JACKSON","WY","SM","608408","540314"
"20151231","58432","CAROLINA ALLIANCE BANK","SPARTANBURG","SC","NM","608292","496766"
"20151231","24561","CROCKETT NATIONAL BANK","OZONA","TX","N","607918","445559"
"20151231","4091","CENTRAL NATIONAL BANK & TRUST CO., OF ENID","ENID","OK","N","607893","547036"
"20151231","12969","THE UNION BANK COMPANY","COLUMBUS GROVE","OH","NM","607659","518754"
"20151231","3183","NEWFIRST NATIONAL BANK","EL CAMPO","TX","N","605953","536396"
"20151231","14134","PASSUMPSIC SAVINGS BANK","SAINT JOHNSBURY","VT","SI","605935","506013"
"20151231","27226","COUNTRY BANK","NEW YORK","NY","NM","605864","489401"
"20151231","18880","FIRST NATIONAL BANK OF GILLETTE","GILLETTE","WY","N","605485","542443"
"20151231","1117","AMERICAN BANK & TRUST","WESSINGTON SPRIN","SD","NM","605274","505142"
"20151231","29657","GREAT MIDWEST BANK, S.S.B.","BROOKFIELD","WI","SI","605069","397356"
"20151231","7526","THE HONESDALE NATIONAL BANK","HONESDALE","PA","N","604618","507717"
"20151231","20856","LIBERTY BANK AND TRUST COMPANY","NEW ORLEANS","LA","NM","604540","534688"
"20151231","12815","HOME STATE BANK, NATIONAL ASSOCIATION","CRYSTAL LAKE","IL","N","602889","508234"
"20151231","57510","AVIDBANK","PALO ALTO","CA","NM","602886","541803"
"20151231","17145","HERITAGE BANK","WOOD RIVER","NE","NM","602344","445400"
"20151231","14578","FARMERS STATE BANK","LAGRANGE","IN","NM","602191","522005"
"20151231","14078","BLACKHAWK BANK","BELOIT","WI","NM","602066","525401"
"20151231","34294","CFG COMMUNITY BANK","LUTHERVILLE","MD","SM","600007","518417"
"20151231","6923","THE FAUQUIER BANK","WARRENTON","VA","SM","599705","524985"
"20151231","7875","THE FARMERS NATIONAL BANK OF EMLENTON","EMLENTON","PA","N","598954","490127"
"20151231","12627","BANK OF WASHINGTON","WASHINGTON","MO","NM","598857","463016"
"20151231","23275","PLUMAS BANK","QUINCY","CA","NM","598734","528125"
"20151231","32629","FIRST SAVINGS BANK","BERESFORD","SD","SB","597675","478821"
"20151231","11935","FIRST TEXAS BANK","GEORGETOWN","TX","NM","596325","542444"
"20151231","17093","THE FIRST NATIONAL BANK OF SOUTH MIAMI","SOUTH MIAMI","FL","N","596280","476162"
"20151231","33119","HERITAGE BANK, INC.","ERLANGER","KY","NM","596256","508388"
"20151231","10973","ALLIANCE BANK","LAKE CITY","MN","NM","595776","500506"
"20151231","6271","COMMUNITY NATIONAL BANK","DERBY","VT","N","595508","495994"
"20151231","15584","MID-MISSOURI BANK","SPRINGFIELD","MO","NM","595044","538730"
"20151231","9288","FIRST BANK OF BERNE","BERNE","IN","SM","594933","452607"
"20151231","18272","COMMUNITY STATE BANK","ANKENY","IA","NM","594002","481273"
"20151231","28396","FIRST PALMETTO BANK","CAMDEN","SC","NM","593407","484145"
"20151231","34524","FIRST SECURITY BANK","OWENSBORO","KY","NM","592720","452855"
"20151231","21906","PRIORITYONE BANK","MAGEE","MS","NM","591973","480027"
"20151231","57620","ARIZONA BANK & TRUST","PHOENIX","AZ","NM","591066","500490"
"20151231","21848","QUAIL CREEK BANK, NATIONAL ASSOCIATION","OKLAHOMA CITY","OK","N","590617","528034"
"20151231","57358","THE BUSINESS BANK OF SAINT LOUIS","CLAYTON","MO","NM","589269","507965"
"20151231","10781","SCOTT VALLEY BANK","YREKA","CA","NM","587905","511977"
"20151231","15990","WATERTOWN SAVINGS BANK","WATERTOWN","NY","SI","587716","500338"
"20151231","17797","ROLLSTONE BANK & TRUST","FITCHBURG","MA","SB","587513","374888"
"20151231","27394","FIRST BANK & TRUST CO.","DUNCAN","OK","NM","586172","508262"
"20151231","17477","UNITED BANK & TRUST","MARYSVILLE","KS","SM","585828","434393"
"20151231","28599","OLYMPIA FEDERAL SAVINGS AND LOAN ASSOCIATION","OLYMPIA","WA","SI","585509","469453"
"20151231","58264","SIGNATURE BANK","CHICAGO","IL","NM","585187","537479"
"20151231","58257","DARIEN ROWAYTON BANK","DARIEN","CT","NM","584839","517006"
"20151231","16891","PILGRIM BANK","PITTSBURG","TX","NM","584561","473224"
"20151231","29147","NORTHEAST COMMUNITY BANK","WHITE PLAINS","NY","SI","584131","428695"
"20151231","27238","WINCHESTER CO-OPERATIVE BANK","WINCHESTER","MA","SI","582394","510525"
"20151231","57265","CITIZENS COMMUNITY FEDERAL NATIONAL ASSOCIATION","ALTOONA","WI","N","581770","458041"
"20151231","5019","SOUTHERN MICHIGAN BANK & TRUST","COLDWATER","MI","NM","581671","478158"
"20151231","5058","SUPERIOR NATIONAL BANK & TRUST COMPANY","HANCOCK","MI","N","579624","488258"
"20151231","58463","SMARTBANK","PIGEON FORGE","TN","SM","578918","510427"
"20151231","5216","AMERICAN BANK OF THE NORTH","NASHWAUK","MN","NM","578695","500791"
"20151231","3214","NATIONAL BANK","GATESVILLE","TX","N","578593","517722"
"20151231","7614","THE JUNIATA VALLEY BANK","MIFFLINTOWN","PA","NM","578319","457227"
"20151231","1696","THE FARMERS BANK","PORTLAND","TN","NM","577562","483208"
"20151231","24829","ATLANTIC COMMUNITY BANKERS BANK","CAMP HILL","PA","SM","577405","372906"
"20151231","16664","THE PADUCAH BANK AND TRUST COMPANY","PADUCAH","KY","SM","577199","419564"
"20151231","4032","NBC OKLAHOMA","OKLAHOMA CITY","OK","NM","576625","495857"
"20151231","16389","BANK OF TRAVELERS REST","TRAVELERS REST","SC","NM","576542","502350"
"20151231","17077","FIRST US BANK","THOMASVILLE","AL","NM","575534","479408"
"20151231","34885","AFFILIATED BANK","BEDFORD","TX","SB","575144","346189"
"20151231","13953","IOWA STATE BANK","HULL","IA","SM","574146","465610"
"20151231","3787","DIETERICH BANK, N.A.","DIETERICH","IL","N","574090","494591"
"20151231","28845","FIRST FEDERAL SAVINGS BANK OF TWIN FALLS","TWIN FALLS","ID","SB","574005","498065"
"20151231","9100","PILOT GROVE SAVINGS BANK","PILOT GROVE","IA","NM","573934","493406"
"20151231","17230","ALBANY BANK AND TRUST COMPANY NATIONAL ASSOCIATION","CHICAGO","IL","N","572963","488330"
"20151231","2718","CITIZENS NATIONAL BANK OF PAINTSVILLE","PAINTSVILLE","KY","N","572426","463482"
"20151231","10958","UNITED PRAIRIE BANK","MOUNTAIN LAKE","MN","NM","571856","464574"
"20151231","27946","CHEVIOT SAVINGS BANK","CINCINNATI","OH","SL","571795","464705"
"20151231","30704","MAGYAR BANK","NEW BRUNSWICK","NJ","SI","571505","489990"
"20151231","11729","CIBM BANK","CHAMPAIGN","IL","NM","569955","450033"
"20151231","12611","THE EVANGELINE BANK AND TRUST COMPANY","VILLE PLATTE","LA","NM","569861","451568"
"20151231","1209","COMMERCIAL BANK OF TEXAS, NATIONAL ASSOCIATION","NACOGDOCHES","TX","N","569056","488516"
"20151231","35014","NBKC BANK","OVERLAND PARK","KS","NM","567648","345586"
"20151231","1071","JEFFERSON BANK AND TRUST COMPANY","EUREKA","MO","NM","567036","461748"
"20151231","34755","VIRGINIA NATIONAL BANK","CHARLOTTESVILLE","VA","N","566939","487566"
"20151231","28778","SOMERSET SAVINGS BANK, SLA","BOUND BROOK","NJ","SL","566245","454560"
"20151231","2987","BAKER-BOYER NATIONAL BANK","WALLA WALLA","WA","N","566231","496590"
"20151231","1014","CHOICEONE BANK","SPARTA","MI","SM","565408","475841"
"20151231","17282","BANKIOWA","CEDAR RAPIDS","IA","NM","564882","450067"
"20151231","16175","WEST ALABAMA BANK & TRUST","REFORM","AL","NM","564519","456211"
"20151231","29941","BOGOTA SAVINGS BANK","BOGOTA","NJ","SI","564215","378269"
"20151231","2124","SOUTHCREST BANK, NATIONAL ASSOCIATION","TYRONE","GA","N","563984","511538"
"20151231","4147","BANK 7","OKLAHOMA CITY","OK","SM","563951","508978"
"20151231","32363","PRESIDENTIAL BANK, FSB","BETHESDA","MD","SB","563777","495446"
"20151231","19371","RELYANCE BANK, NATIONAL ASSOCIATION","PINE BLUFF","AR","N","563771","476933"
"20151231","19532","SKOWHEGAN SAVINGS BANK","SKOWHEGAN","ME","SI","563533","426772"
"20151231","17612","CENTRAL BANK","HOUSTON","TX","SM","563505","474696"
"20151231","23772","COMMERCE BANK","LAREDO","TX","NM","563424","473728"
"20151231","12203","MERCHANTS & MARINE BANK","PASCAGOULA","MS","NM","563094","464676"
"20151231","34803","RESOURCE BANK","COVINGTON","LA","NM","562336","479725"
"20151231","27381","FIRST METRO BANK","MUSCLE SHOALS","AL","NM","562288","499492"
"20151231","34620","PLATINUM BANK","BRANDON","FL","NM","561997","466589"
"20151231","16001","ELMIRA SAVINGS BANK","ELMIRA","NY","SM","561485","441849"
"20151231","21952","COUNTRYSIDE BANK","COUNTRYSIDE","IL","NM","560335","489350"
"20151231","292","THE MONTICELLO BANKING COMPANY","MONTICELLO","KY","SM","560028","499925"
"20151231","29675","IROQUOIS FEDERAL SAVINGS AND LOAN ASSOCIATION","WATSEKA","IL","SB","559884","416727"
"20151231","57249","VENTURE BANK","BLOOMINGTON","MN","NM","559751","500692"
"20151231","893","CITIZENS BANK","CARTHAGE","TN","NM","558569","461310"
"20151231","58581","THE BANK OF SAN ANTONIO","SAN ANTONIO","TX","NM","558123","482127"
"20151231","17910","MORRIS BANK","DUBLIN","GA","NM","557366","484908"
"20151231","8811","HEBRON SAVINGS BANK","HEBRON","MD","NM","557141","456919"
"20151231","5840","CITIZENS UNION BANK OF SHELBYVILLE","SHELBYVILLE","KY","NM","556787","433819"
"20151231","26906","TEXAS REGIONAL BANK","HARLINGEN","TX","SM","556594","503002"
"20151231","33845","IDAHO INDEPENDENT BANK","COEUR D ALENE","ID","NM","556474","459973"
"20151231","24551","WOODHAVEN NATIONAL BANK","FORT WORTH","TX","N","555466","457187"
"20151231","90203","CAPE ANN SAVINGS BANK","GLOUCESTER","MA","SI","555291","406845"
"20151231","58937","COASTWAY COMMUNITY BANK","PROVIDENCE","RI","SI","554776","376883"
"20151231","34207","GREAT PLAINS NATIONAL BANK","ELK CITY","OK","N","554698","488111"
"20151231","12591","THE CONVERSE COUNTY BANK","DOUGLAS","WY","NM","554316","508605"
"20151231","3732","THE FARMERS NATIONAL BANK","PROPHETSTOWN","IL","N","552894","415674"
"20151231","14266","NATIONAL BANK OF COMMERCE","SUPERIOR","WI","N","552625","471634"
"20151231","28533","FIRST BANK RICHMOND, NATIONAL ASSOCIATION","RICHMOND","IN","N","551870","429022"
"20151231","2036","FARMERS & MERCHANTS BANK","GRANITE QUARRY","NC","NM","550331","485689"
"20151231","34422","AMERICAN BANK","ALLENTOWN","PA","SM","548523","403711"
"20151231","11580","THE BANK OF SOUTHSIDE VIRGINIA","CARSON","VA","NM","548455","452976"
"20151231","23032","TRADITION BANK - BELLAIRE","HOUSTON","TX","SM","547326","489201"
"20151231","58092","FIRST PRIORITY BANK","MALVERN","PA","NM","546217","415313"
"20151231","26397","GREENFIELD CO-OPERATIVE BANK","GREENFIELD","MA","SM","544946","460266"
"20151231","1874","BANK OF LABOR","KANSAS CITY","KS","NM","544027","436361"
"20151231","11306","FNBC BANK & TRUST","LA GRANGE","IL","NM","543654","492560"
"20151231","19603","HOMETOWN BANK, NATIONAL ASSOCIATION","GALVESTON","TX","N","543097","485866"
"20151231","3206","TEXAS GULF BANK, NATIONAL ASSOCIATION","HOUSTON","TX","N","542949","467098"
"20151231","5716","FARMERS & MERCHANTS BANK","LAKELAND","GA","NM","542501","522114"
"20151231","16940","THE DELAWARE COUNTY BANK AND TRUST COMPANY","POWELL","OH","NM","541665","475814"
"20151231","29800","LISLE SAVINGS BANK","LISLE","IL","SI","541401","428256"
"20151231","27884","HUNTINGTON FEDERAL SAVINGS BANK","HUNTINGTON","WV","SB","541308","459169"
"20151231","15149","FIRST NATIONAL BANK","WAUPACA","WI","N","541257","451873"
"20151231","28348","BELMONT SAVINGS BANK","BELLAIRE","OH","SI","540664","349692"
"20151231","57451","SOUND COMMUNITY BANK","SEATTLE","WA","NM","540175","442345"
"20151231","18185","COMMUNITY NATIONAL BANK & TRUST OF TEXAS","CORSICANA","TX","N","539303","466522"
"20151231","20484","BENCHMARK COMMUNITY BANK","KENBRIDGE","VA","SM","538726","475826"
"20151231","57522","TOLLESON PRIVATE BANK","DALLAS","TX","NM","538695","482947"
"20151231","20015","BESSEMER TRUST COMPANY","WOODBRIDGE","NJ","NM","538557","474756"
"20151231","12610","ST. MARTIN BANK AND TRUST COMPANY","ST. MARTINVILLE","LA","NM","538493","462938"
"20151231","30397","GEDDES FEDERAL SAVINGS AND LOAN ASSOCIATION","SYRACUSE","NY","SB","538182","419569"
"20151231","10214","VERMILLION STATE BANK","VERMILLION","MN","NM","537822","464606"
"20151231","9457","THE NORTH SIDE BANK AND TRUST COMPANY","CINCINNATI","OH","SM","537585","403539"
"20151231","23173","THE MISSION BANK","MISSION","KS","NM","536531","367386"
"20151231","11771","CARROLL COUNTY STATE BANK","CARROLL","IA","NM","536114","443338"
"20151231","57131","BEACH COMMUNITY BANK","FORT WALTON BEAC","FL","NM","535888","474663"
"20151231","4917","THE CITIZENS NATIONAL BANK OF ATHENS","ATHENS","TN","N","535771","458701"
"20151231","11670","CENTRAL BANK ILLINOIS","GENESEO","IL","NM","534966","420461"
"20151231","9538","THE LA PORTE SAVINGS BANK","LA PORTE","IN","SI","534447","394464"
"20151231","19434","BAC COMMUNITY BANK","STOCKTON","CA","NM","534112","479544"
"20151231","27943","BRENTWOOD BANK","BETHEL PARK","PA","SI","534005","436123"
"20151231","9298","FARMERS & MERCHANTS SAVINGS BANK","MANCHESTER","IA","SM","533281","422442"
