"Report Period","Cert/ID","Institution Name","City","State","Class","Total Assets","Total Domestic Deposits"
"20161231","29620","UNITED COMMUNITY BANK","LAWRENCEBURG","IN","SB","522171","447210"
"20161231","58752","NORTHWEST BANK","BOISE","ID","NM","521070","419975"
"20161231","14079","GNB BANK","GRUNDY CENTER","IA","SM","520559","402147"
"20161231","90181","CLINTON SAVINGS BANK","CLINTON","MA","SI","519672","405691"
"20161231","11306","FNBC BANK & TRUST","LA GRANGE","IL","NM","519603","467211"
"20161231","57955","PUGET SOUND BANK","BELLEVUE","WA","NM","518858","460719"
"20161231","57131","BEACH COMMUNITY BANK","FORT WALTON BEAC","FL","NM","518663","471401"
"20161231","14885","FIRST BANK","KETCHIKAN","AK","NM","517809","470493"
"20161231","58249","THE BANK & TRUST OF BRYAN/COLLEGE STATION","BRYAN","TX","NM","517677","445173"
"20161231","34125","THE FIRST CAPITAL BANK OF KENTUCKY","LOUISVILLE","KY","SM","517658","388541"
"20161231","58163","HOMETOWN BANK","ROANOKE","VA","SM","517290","451146"
"20161231","21220","BRICKELL BANK","MIAMI","FL","NM","516834","397228"
"20161231","58261","PREMIER BUSINESS BANK","LOS ANGELES","CA","NM","516611","417009"
"20161231","12936","STEUBEN TRUST COMPANY","HORNELL","NY","NM","516296","418772"
"20161231","3067","THE FIRST NATIONAL BANK OF ALBANY","ALBANY","TX","N","516170","448714"
"20161231","5269","FIRST NATIONAL BANK NORTH","WALKER","MN","N","515655","460966"
"20161231","8527","CONCORDIA BANK & TRUST COMPANY","VIDALIA","LA","NM","515466","436489"
"20161231","26725","BANCO DO BRASIL AMERICAS","MIAMI","FL","NM","515372","428019"
"20161231","33458","MONONA STATE BANK","MONONA","WI","NM","515164","395372"
"20161231","22139","PROGRESSIVE BANK","MONROE","LA","NM","515157","443625"
"20161231","27267","AMERASIA BANK","FLUSHING","NY","NM","515151","457035"
"20161231","34812","GRANDSOUTH BANK","GREENVILLE","SC","NM","515061","432121"
"20161231","19215","BENCHMARK BANK","PLANO","TX","NM","514632","461700"
"20161231","12591","THE CONVERSE COUNTY BANK","DOUGLAS","WY","NM","514412","467131"
"20161231","34259","CROWN BANK","ELIZABETH","NJ","NM","514341","410517"
"20161231","26634","MECHANICS COOPERATIVE BANK","TAUNTON","MA","SI","513924","406958"
"20161231","32203","SUMMIT STATE BANK","SANTA ROSA","CA","NM","513704","384251"
"20161231","26620","READING CO-OPERATIVE BANK","READING","MA","SM","513044","387492"
"20161231","8810","THE BANK OF DELMARVA","SEAFORD","DE","NM","512231","433480"
"20161231","58892","SPRINGFIELD FIRST COMMUNITY BANK","SPRINGFIELD","MO","NM","511316","393387"
"20161231","17933","BLUE RIDGE BANK AND TRUST CO.","INDEPENDENCE","MO","NM","510549","451680"
"20161231","16982","BANK OF PONTIAC","PONTIAC","IL","SM","510449","437322"
"20161231","17123","ARTISANS' BANK","WILMINGTON","DE","SI","510339","454046"
"20161231","29672","CFSBANK","CHARLEROI","PA","SB","510261","434858"
"20161231","3226","CIERA BANK","GRAHAM","TX","SM","510182","428684"
"20161231","33999","THE SIMSBURY BANK & TRUST COMPANY","SIMSBURY","CT","NM","509949","413874"
"20161231","18240","PUTNAM BANK","PUTNAM","CT","SM","509898","370227"
"20161231","13071","TOWN & COUNTRY BANK","SALEM","MO","SM","506652","432478"
"20161231","12017","RSI BANK","RAHWAY","NJ","SI","506550","403234"
"20161231","12828","THE FARMERS BANK, FRANKFORT, INDIANA","FRANKFORT","IN","NM","506542","418403"
"20161231","17687","COMMERCIAL STATE BANK","ANDREWS","TX","SM","506436","445955"
"20161231","58483","PEGASUS BANK","DALLAS","TX","NM","505877","472403"
"20161231","57145","GREATER HUDSON BANK","BARDONIA","NY","NM","505713","398161"
"20161231","30155","HATBORO FEDERAL SAVINGS, FA","HATBORO","PA","SB","505111","394775"
"20161231","10677","JONESTOWN BANK AND TRUST COMPANY, OF JONESTOWN, PENNSYLVANIA","JONESTOWN","PA","NM","504228","432858"
"20161231","23173","THE MISSION BANK","MISSION","KS","NM","504011","379868"
"20161231","17162","DAIRY STATE BANK","RICE LAKE","WI","NM","503997","422705"
"20161231","15465","UNITED SOUTHERN BANK","UMATILLA","FL","NM","503319","456634"
"20161231","13107","CITIZENS STATE BANK OF NEW CASTLE, INDIANA","NEW CASTLE","IN","NM","500923","452931"
"20161231","14924","THE FIRST NATIONAL BANK IN STAUNTON","STAUNTON","IL","N","500831","404863"
"20161231","8745","FIRST STATE BANK OF MIDDLEBURY","MIDDLEBURY","IN","NM","500394","420000"
"20161231","27286","REPUBLIC BANK & TRUST","NORMAN","OK","NM","499053","438412"
"20161231","1852","FIRST SECURITY BANK AND TRUST COMPANY","CHARLES CITY","IA","NM","498702","413792"
"20161231","11860","THE KILLBUCK SAVINGS BANK COMPANY","KILLBUCK","OH","SM","498642","445448"
"20161231","26455","SAVERS CO-OPERATIVE BANK","SOUTHBRIDGE","MA","SI","498287","368154"
"20161231","34496","FIRST COMMERCIAL BANK (USA)","ALHAMBRA","CA","NM","498242","385274"
"20161231","3014","THE FIRST NATIONAL BANK OF DURANGO","DURANGO","CO","N","498111","451624"
"20161231","20268","FIDELITY BANK","EDINA","MN","NM","497823","414018"
"20161231","57184","THE FREEDOM BANK OF VIRGINIA","FAIRFAX","VA","SM","496501","399403"
"20161231","29782","FIRST FEDERAL BANK","DICKSON","TN","SI","496465","426932"
"20161231","19358","ROUND TOP STATE BANK","ROUND TOP","TX","NM","495997","444786"
"20161231","13109","JACKSON COUNTY BANK","SEYMOUR","IN","NM","495854","372974"
"20161231","34978","SYNERGY BANK","HOUMA","LA","NM","495390","441914"
"20161231","4952","THE FIRST NATIONAL BANK OF MIDDLE TENNESSEE","MCMINNVILLE","TN","N","495232","386758"
"20161231","10255","THE OLD FORT BANKING COMPANY","OLD FORT","OH","NM","494998","438791"
"20161231","28589","HAMILTON BANK","BALTIMORE","MD","SB","494992","410757"
"20161231","24332","FIRST CREDIT BANK","LOS ANGELES","CA","NM","494690","313507"
"20161231","15632","GREENFIELD BANKING COMPANY","GREENFIELD","IN","NM","494605","442630"
"20161231","26916","COLLEGIATE PEAKS BANK","BUENA VISTA","CO","SM","494600","426800"
"20161231","58020","COMMERCE STATE BANK","WEST BEND","WI","NM","494432","425819"
"20161231","3792","THE FAIRFIELD NATIONAL BANK","FAIRFIELD","IL","N","494028","322718"
"20161231","9176","APEX BANK","CAMDEN","TN","NM","493938","395496"
"20161231","9260","OXFORD BANK & TRUST","OAK BROOK","IL","NM","493573","430761"
"20161231","20845","WALLIS STATE BANK","WALLIS","TX","NM","493441","425533"
"20161231","14869","PLATTE VALLEY BANK OF MISSOURI","PLATTE CITY","MO","NM","493338","433174"
"20161231","16666","ITASCA BANK & TRUST CO.","ITASCA","IL","NM","493226","445045"
"20161231","4145","FIRST NATIONAL BANK & TRUST COMPANY OF MCALESTER","MCALESTER","OK","N","492575","437814"
"20161231","7666","THE NORTHUMBERLAND NATIONAL BANK","NORTHUMBERLAND","PA","N","491927","442653"
"20161231","14264","CORNHUSKER BANK","LINCOLN","NE","SM","491926","412304"
"20161231","22366","GBC INTERNATIONAL BANK","LOS ANGELES","CA","NM","491732","402883"
"20161231","26575","COASTAL HERITAGE BANK","WEYMOUTH","MA","SI","491430","387184"
"20161231","4033","BANCCENTRAL, NATIONAL ASSOCIATION","ALVA","OK","N","491430","451280"
"20161231","3286","KLEBERG BANK, N.A.","KINGSVILLE","TX","N","491145","386603"
"20161231","2738","FIRST & FARMERS NATIONAL BANK, INC.","SOMERSET","KY","N","491126","409476"
"20161231","4037","FIRST NATIONAL BANK AND TRUST COMPANY OF ARDMORE","ARDMORE","OK","N","491032","404804"
"20161231","10887","FIRST COUNTY BANK","NEW BADEN","IL","NM","489505","393067"
"20161231","21578","CONTINENTAL NATIONAL BANK","MIAMI","FL","N","489397","440932"
"20161231","19850","WEST GATE BANK","LINCOLN","NE","NM","489376","421334"
"20161231","30530","LAKE SHORE SAVINGS BANK","DUNKIRK","NY","SB","489062","391250"
"20161231","3405","VANTAGE BANK TEXAS","SAN ANTONIO","TX","SM","488944","433107"
"20161231","16111","HIGHLAND BANK","SAINT MICHAEL","MN","NM","488835","360269"
"20161231","26181","TEXAS NATIONAL BANK OF JACKSONVILLE","JACKSONVILLE","TX","N","488575","412025"
"20161231","6354","FIRST HOPE BANK, A NATIONAL BANKING ASSOCIATION","HOPE","NJ","N","488512","423191"
"20161231","18626","NORSTATES BANK","WAUKEGAN","IL","NM","488321","393178"
"20161231","35456","1ST COLONIAL COMMUNITY BANK","COLLINGSWOOD","NJ","NM","487644","446592"
"20161231","90140","ADAMS COMMUNITY BANK","ADAMS","MA","SI","487536","408089"
"20161231","22769","CAPSTONE BANK","TUSCALOOSA","AL","NM","487113","416478"
"20161231","17040","WILSON & MUIR BANK & TRUST COMPANY","BARDSTOWN","KY","NM","486955","427780"
"20161231","13951","COMMUNITY BANK OF LOUISIANA","MANSFIELD","LA","NM","486730","452247"
"20161231","29011","MECHANICS BANK","MANSFIELD","OH","SI","486562","432993"
"20161231","27757","STANDARD BANK, PASB","MURRYSVILLE","PA","SI","486420","363678"
"20161231","5874","CALVIN B. TAYLOR BANKING COMPANY OF BERLIN, MARYLAND","BERLIN","MD","NM","486158","404315"
"20161231","31840","FINANCIAL FEDERAL BANK","MEMPHIS","TN","SM","486071","349087"
"20161231","58395","WESTERN STATES BANK","LARAMIE","WY","NM","485325","432548"
"20161231","58595","CHAIN BRIDGE BANK, NATIONAL ASSOCIATION","MCLEAN","VA","N","483587","443423"
"20161231","58783","OAKWORTH CAPITAL BANK","BIRMINGHAM","AL","NM","483569","425613"
"20161231","11200","BANK OF LANCASTER","KILMARNOCK","VA","SM","483134","383717"
"20161231","30111","OCONEE FEDERAL SAVINGS AND LOAN ASSOCIATION","SENECA","SC","SB","482547","400448"
"20161231","13220","THE PEOPLES BANK CO.","COLDWATER","OH","NM","482169","432251"
"20161231","58415","PACIFIC ENTERPRISE BANK","IRVINE","CA","SM","481568","425703"
"20161231","15136","BANK OF WISCONSIN DELLS","WISCONSIN DELLS","WI","NM","481178","419022"
"20161231","90270","RANDOLPH SAVINGS BANK","RANDOLPH","MA","SI","481161","361884"
"20161231","7461","CENTRIC BANK","HARRISBURG","PA","NM","480961","420386"
"20161231","11116","CBT BANK","CLEARFIELD","PA","NM","480698","400295"
"20161231","12484","FIRST OKLAHOMA BANK","JENKS","OK","NM","480656","409914"
"20161231","5306","THE STEPHENSON NATIONAL BANK AND TRUST","MARINETTE","WI","N","479297","392044"
"20161231","25883","FIRST EAGLE BANK","CHICAGO","IL","SM","478858","364215"
"20161231","15149","FIRST NATIONAL BANK","WAUPACA","WI","N","478688","405565"
"20161231","5123","DEERWOOD BANK","DEERWOOD","MN","NM","477650","417485"
"20161231","2740","THE FARMERS NATIONAL BANK OF DANVILLE","DANVILLE","KY","N","477485","408608"
"20161231","5676","BRANNEN BANK","INVERNESS","FL","NM","477110","445059"
"20161231","20310","ROCKY MOUNTAIN BANK","BILLINGS","MT","NM","477063","414344"
"20161231","4540","HNB NATIONAL BANK","HANNIBAL","MO","N","477027","415429"
"20161231","7123","JEFF BANK","JEFFERSONVILLE","NY","NM","477003","421011"
"20161231","7613","THE FIRST NATIONAL BANK OF MIFFLINTOWN","MIFFLINTOWN","PA","N","476712","388794"
"20161231","15684","BORDER STATE BANK","GREENBUSH","MN","NM","476482","401422"
"20161231","18815","FIRST BANK OF MISSOURI","GLADSTONE","MO","NM","476411","366057"
"20161231","29755","MUTUAL BANK","WHITMAN","MA","SM","476373","371249"
"20161231","33418","LEDYARD NATIONAL BANK","NORWICH","VT","N","476016","404198"
"20161231","9170","FIRST SOUTH BANK","JACKSON","TN","NM","475898","396299"
"20161231","11559","FIRST STATE BANK AND TRUST COMPANY","CARTHAGE","TX","NM","475735","397925"
"20161231","4751","PEOPLES BANK","LAWRENCE","KS","SM","475515","416824"
"20161231","24961","INTERNATIONAL BANK OF COMMERCE","ZAPATA","TX","NM","474709","342506"
"20161231","16858","FIRST AMERICAN BANK AND TRUST COMPANY","ATHENS","GA","NM","473932","406337"
"20161231","1027","FARMERS BANK AND TRUST COMPANY","BLYTHEVILLE","AR","SM","473604","425991"
"20161231","57621","FIDELITY BANK","WICHITA FALLS","TX","NM","473401","346443"
"20161231","16265","PEOPLES BANK","ROCK VALLEY","IA","NM","473213","405459"
"20161231","15608","UNITED BANK & TRUST COMPANY","VERSAILLES","KY","NM","473178","390043"
"20161231","27089","MIZUHO TRUST & BANKING CO. USA","NEW YORK","NY","NM","472939","393872"
"20161231","18443","CUSB BANK","CRESCO","IA","SM","472530","392420"
"20161231","9678","EDMONTON STATE BANK","GLASGOW","KY","NM","471779","381084"
"20161231","35165","COMMUNITY FIRST BANK & TRUST","COLUMBIA","TN","NM","471392","423802"
"20161231","26448","MANSFIELD CO-OPERATIVE BANK","MANSFIELD","MA","SM","469954","401175"
"20161231","58574","REGAL BANK","LIVINGSTON","NJ","NM","469809","409377"
"20161231","1833","STATE BANK OF LIZTON","LIZTON","IN","NM","469308","410690"
"20161231","12978","THE RICHWOOD BANKING COMPANY","RICHWOOD","OH","SM","468164","408374"
"20161231","26487","WALPOLE CO-OPERATIVE BANK","WALPOLE","MA","SM","467641","364132"
"20161231","10308","THE BANK OF FAYETTE COUNTY","PIPERTON","TN","SM","467573","385886"
"20161231","13868","FIRST STATE BANK NEBRASKA","LINCOLN","NE","SM","467308","358093"
"20161231","3389","POINTBANK","PILOT POINT","TX","SM","467049","417332"
"20161231","19827","PIONEER TRUST BANK, NATIONAL ASSOCIATION","SALEM","OR","N","466864","413866"
"20161231","4549","CITIZENS NATIONAL BANK OF GREATER ST. LOUIS","MAPLEWOOD","MO","N","466578","382770"
"20161231","11886","UNION STATE BANK","FLORENCE","TX","NM","466551","414506"
"20161231","18031","WOODSVILLE GUARANTY SAVINGS BANK","WOODSVILLE","NH","SI","466016","352424"
"20161231","763","MINSTER BANK","MINSTER","OH","SM","465950","407812"
"20161231","19448","BNA BANK","NEW ALBANY","MS","NM","465738","395919"
"20161231","5962","SUTTON BANK","ATTICA","OH","NM","464691","402602"
"20161231","34404","WEBBANK","SALT LAKE CITY","UT","NM","464506","366322"
"20161231","5307","THE FIRST NATIONAL BANK - FOX VALLEY","NEENAH","WI","N","464233","384313"
"20161231","20198","SOUTH GEORGIA BANKING COMPANY","OMEGA","GA","NM","463413","403981"
"20161231","34363","CORE BANK","OMAHA","NE","NM","463284","377445"
"20161231","8816","THE QUEENSTOWN BANK OF MARYLAND","QUEENSTOWN","MD","NM","462647","405343"
"20161231","15085","ARTHUR STATE BANK","UNION","SC","NM","462609","411746"
"20161231","13622","FIRST STATE BANK","GOTHENBURG","NE","NM","462452","270718"
"20161231","16753","CITIZENS STATE BANK","SOMERVILLE","TX","NM","462426","408078"
"20161231","33114","UNITED BUSINESS BANK, F.S.B.","OAKLAND","CA","SB","462338","418014"
"20161231","26555","NORWOOD CO-OPERATIVE BANK","NORWOOD","MA","SI","462069","381443"
"20161231","30022","MILLINGTON BANK","MILLINGTON","NJ","SI","461616","378299"
"20161231","3711","MIDWEST BANK","MONMOUTH","IL","SM","461544","348971"
"20161231","9410","TIOGA STATE BANK","SPENCER","NY","SM","461536","367278"
"20161231","7128","THE NATIONAL UNION BANK OF KINDERHOOK","KINDERHOOK","NY","N","460488","403291"
"20161231","11286","FARMERS & MERCHANTS BANK","MONTICELLO","FL","NM","460301","393034"
"20161231","16595","CCB COMMUNITY BANK","ANDALUSIA","AL","NM","459989","374620"
"20161231","11113","HAMLIN BANK AND TRUST COMPANY","SMETHPORT","PA","NM","459757","362367"
"20161231","15771","NORTHEAST GEORGIA BANK","LAVONIA","GA","NM","458846","409787"
"20161231","17937","FRANKLIN BANK & TRUST COMPANY","FRANKLIN","KY","NM","458322","364997"
"20161231","29877","TOWN SQUARE BANK","ASHLAND","KY","SB","458227","378551"
"20161231","1365","PEOPLES BANK AND TRUST COMPANY","MCPHERSON","KS","NM","458171","346503"
"20161231","5907","FIRST BANK","MCCOMB","MS","NM","456361","399219"
"20161231","3269","FIRST NATIONAL BANK OF HUNTSVILLE","HUNTSVILLE","TX","N","455668","401948"
"20161231","26299","PACIFIC NATIONAL BANK","MIAMI","FL","N","455666","318579"
"20161231","58259","FIRST NATIONAL BANK OF MICHIGAN","KALAMAZOO","MI","N","455598","366415"
"20161231","35022","CITIZENS FIRST BANK, INC.","BOWLING GREEN","KY","NM","455354","371117"
"20161231","29566","UNITED FIDELITY BANK, FSB","EVANSVILLE","IN","SB","455272","354547"
"20161231","30428","CENTURY SAVINGS BANK","VINELAND","NJ","SI","455239","371745"
"20161231","29847","WAYNE SAVINGS COMMUNITY BANK","WOOSTER","OH","SL","455189","386851"
"20161231","1635","BANK OF KIRKSVILLE","KIRKSVILLE","MO","NM","455034","358756"
"20161231","23144","SOUTH LOUISIANA BANK, HOUMA, LOUISIANA","HOUMA","LA","NM","454985","388682"
"20161231","3195","FAYETTEVILLE BANK","FAYETTEVILLE","TX","NM","454907","412176"
"20161231","58469","AMERICAN PLUS BANK, N.A.","ARCADIA","CA","N","454742","368231"
"20161231","29632","WINDSOR FEDERAL SAVINGS AND LOAN ASSOCIATION","WINDSOR","CT","SB","454732","367584"
"20161231","18979","INTEGRITY FIRST BANK, NATIONAL ASSOCIATION","MOUNTAIN HOME","AR","N","454606","388112"
"20161231","11763","VISIONBANK OF IOWA","AMES","IA","SM","454462","352018"
"20161231","11522","LIBERTY NATIONAL BANK","LAWTON","OK","N","454283","397004"
"20161231","3842","FIRST NATIONAL BANK OF WATERLOO","WATERLOO","IL","N","453798","387306"
"20161231","14995","RIVER BANK","STODDARD","WI","NM","453458","393189"
"20161231","34876","CONNECTICUT COMMUNITY BANK, NATIONAL ASSOCIATION","WESTPORT","CT","N","453453","407938"
"20161231","29786","FIRST BANK & TRUST,","PARIS","IL","NM","452732","366770"
"20161231","16723","CAROLINA BANK & TRUST CO.","LAMAR","SC","NM","452513","397030"
"20161231","11301","MERCANTILE BANK","QUINCY","IL","NM","452173","350856"
"20161231","2759","FNB BANK, INC.","MAYFIELD","KY","NM","452041","372433"
"20161231","8903","PEOPLES BANK & TRUST CO.","TROY","MO","SM","451796","400118"
"20161231","27664","STERLING FEDERAL BANK, F.S.B.","STERLING","IL","SB","450281","380853"
"20161231","28348","BELMONT SAVINGS BANK","BELLAIRE","OH","SI","450013","317575"
"20161231","58479","BANK OF CENTRAL FLORIDA","LAKELAND","FL","NM","449952","412067"
"20161231","17741","BIDDEFORD SAVINGS BANK","BIDDEFORD","ME","SI","449079","339436"
"20161231","1299","EVOLVE BANK & TRUST","WEST MEMPHIS","AR","SM","449036","315048"
"20161231","11501","FIRST NATIONAL BANK OF SCOTIA","SCOTIA","NY","N","448676","403811"
"20161231","58796","PARKSIDE FINANCIAL BANK & TRUST","CLAYTON","MO","NM","448566","385965"
"20161231","29120","PYRAMAX BANK, FSB","GREENFIELD","WI","SB","448465","360708"
"20161231","8576","THE MARIES COUNTY BANK","VIENNA","MO","NM","448132","371184"
"20161231","27211","FIRST COMMUNITY BANK OF TENNESSEE","SHELBYVILLE","TN","NM","448025","272165"
"20161231","28780","ARUNDEL FEDERAL SAVINGS BANK","GLEN BURNIE","MD","SB","447841","382440"
"20161231","2147","SOUTHWEST GEORGIA BANK","MOULTRIE","GA","NM","447700","372433"
"20161231","58728","SUNCREST BANK","VISALIA","CA","NM","447652","388986"
"20161231","26444","EVERETT CO-OPERATIVE BANK","EVERETT","MA","SI","446996","379254"
"20161231","9647","CITIZENS BANK","MOORESVILLE","IN","NM","446817","377781"
"20161231","58142","THE BANK OF RIVER OAKS","HOUSTON","TX","NM","446747","364642"
"20161231","58281","AMERICAN RIVIERA BANK","SANTA BARBARA","CA","NM","446303","391822"
"20161231","14769","DMB COMMUNITY BANK","DE FOREST","WI","NM","446290","390604"
"20161231","16127","FNB COMMUNITY BANK","MIDWEST CITY","OK","SM","444794","390530"
"20161231","14801","FIRST NATIONAL BANK & TRUST CO. OF WILLISTON","WILLISTON","ND","N","444654","388305"
"20161231","13240","DENMARK STATE BANK","DENMARK","WI","NM","444451","384835"
"20161231","10618","BTC BANK","BETHANY","MO","NM","444180","351259"
"20161231","30117","RELIANCE SAVINGS BANK","ALTOONA","PA","SI","444119","329989"
"20161231","28818","CREST SAVINGS BANK","WILDWOOD","NJ","SI","443788","354885"
"20161231","58689","SOUTH ATLANTIC BANK","MYRTLE BEACH","SC","NM","443780","383554"
"20161231","2850","FARMERS BANK","BUHL","ID","NM","443586","379528"
"20161231","58464","CAPITAL BANK OF NEW JERSEY","VINELAND","NJ","NM","443553","394997"
"20161231","27290","SARATOGA NATIONAL BANK AND TRUST","SARATOGA SPRINGS","NY","N","443258","373768"
"20161231","20993","THE HARDIN COUNTY BANK","SAVANNAH","TN","SM","442942","381349"
"20161231","26627","BANK OF THE WEST","GRAPEVINE","TX","NM","442876","400042"
"20161231","26760","GREEN BELT BANK & TRUST","IOWA FALLS","IA","NM","442303","401592"
"20161231","6959","BALLSTON SPA NATIONAL BANK","BALLSTON SPA","NY","N","442206","401350"
"20161231","35111","VILLAGE BANK","MIDLOTHIAN","VA","NM","441697","385047"
"20161231","23806","TRAILWEST BANK","LOLO","MT","NM","441600","351978"
"20161231","3722","THE EDGAR COUNTY BANK AND TRUST CO., PARIS, ILLINOIS","PARIS","IL","NM","441538","347221"
"20161231","14812","TREYNOR STATE BANK","TREYNOR","IA","NM","441498","376157"
"20161231","1184","THE BANK AND TRUST, S.S.B.","DEL RIO","TX","SM","441480","378232"
"20161231","26543","FIRST NATIONAL BANK","WICHITA FALLS","TX","N","441375","345370"
"20161231","33859","CATSKILL HUDSON BANK","MONTICELLO","NY","NM","441217","409631"
"20161231","16803","CAPITAL CITY BANK","TOPEKA","KS","NM","440526","384798"
"20161231","28454","ANCHOR BANK","ABERDEEN","WA","SI","440281","333411"
"20161231","19482","CONSUMERS NATIONAL BANK","MINERVA","OH","N","439754","355462"
"20161231","3869","ANSTAFF BANK","GREEN FOREST","AR","NM","439732","389324"
"20161231","29085","ATHENS FEDERAL COMMUNITY BANK NATIONAL ASSOCIATION","ATHENS","TN","N","439639","380785"
"20161231","17951","FRANKLIN SAVINGS BANK","FRANKLIN","NH","SI","439516","363166"
"20161231","30817","BANKLIBERTY","LIBERTY","MO","SM","439172","376523"
"20161231","6811","FIRST NATIONAL BANK","ALTAVISTA","VA","N","439118","399761"
"20161231","15496","FIRST STATE BANK OF BLAKELY","BLAKELY","GA","NM","438903","361870"
"20161231","57071","GEORGIA BANKING COMPANY","ATLANTA","GA","NM","438899","357810"
"20161231","90191","EAGLE BANK","EVERETT","MA","SI","438890","381846"
"20161231","6058","ALLEGHENY VALLEY BANK OF PITTSBURGH","PITTSBURGH","PA","NM","438010","327568"
"20161231","28914","EVERGREEN FEDERAL BANK","GRANTS PASS","OR","SB","437678","388672"
"20161231","4801","SOUTHWEST NATIONAL BANK","WICHITA","KS","N","437234","376686"
"20161231","90147","NORTH MIDDLESEX SAVINGS BANK","AYER","MA","SI","437046","352600"
"20161231","35200","FIRSTATLANTIC BANK","JACKSONVILLE","FL","SB","436951","357860"
"20161231","9463","THE CITIZENS SAVINGS BANK","MARTINS FERRY","OH","NM","436236","343278"
"20161231","21883","TRUPOINT BANK","GRUNDY","VA","SM","435982","381110"
"20161231","23086","NEW OMNI BANK, NATIONAL ASSOCIATION","ALHAMBRA","CA","N","435696","327125"
"20161231","32737","DRUMMOND COMMUNITY BANK","CHIEFLAND","FL","NM","435452","379940"
"20161231","35005","COASTAL COMMERCE BANK","HOUMA","LA","NM","434938","391156"
"20161231","2476","MCFARLAND STATE BANK","MC FARLAND","WI","NM","434930","324336"
"20161231","19788","PEOPLES BANK","LUBBOCK","TX","SM","434873","391134"
"20161231","28263","CF BANK, NATIONAL ASSOCIATION","WORTHINGTON","OH","N","434726","377999"
"20161231","17672","THE CITIZENS STATE BANK","MOUNDRIDGE","KS","NM","434620","333804"
"20161231","23886","AMERICAN BANK, NATIONAL ASSOCIATION","WACO","TX","N","434207","385049"
"20161231","28918","WOLVERINE BANK, FEDERAL SAVINGS BANK","MIDLAND","MI","SB","434124","284894"
"20161231","19795","ABBYBANK","ABBOTSFORD","WI","NM","433653","386323"
"20161231","19559","TEXAS BANK","BROWNWOOD","TX","NM","433382","342328"
"20161231","9437","FIRST STATE BANK","WINCHESTER","OH","NM","433141","391441"
"20161231","5835","THE FIRST STATE BANK","NORTON","KS","NM","432999","331669"
"20161231","11739","BANKORION","ORION","IL","NM","432933","363904"
"20161231","58345","MARQUIS BANK","CORAL GABLES","FL","NM","432810","348765"
"20161231","58580","BLACKRIDGEBANK","FARGO","ND","NM","432500","378163"
"20161231","2691","CUMBERLAND VALLEY NATIONAL BANK & TRUST COMPANY","EAST BERNSTADT","KY","N","432219","377486"
"20161231","21121","THE WESTERN STATE BANK","GARDEN CITY","KS","NM","432192","383037"
"20161231","4319","FCN BANK, NATIONAL ASSOCIATION","BROOKVILLE","IN","N","431653","377356"
"20161231","14633","COMMUNITY SAVINGS BANK","EDGEWOOD","IA","NM","430978","350342"
"20161231","9263","STILLMAN BANCCORP N.A.","STILLMAN VALLEY","IL","N","430915","366298"
"20161231","17108","COMMUNITY BANK & TRUST, WACO, TEXAS","WACO","TX","NM","429946","372599"
"20161231","26457","LIBERTY BANK","HURST","TX","SM","429911","377448"
"20161231","15932","THE CITIZENS BANK","OLANTA","SC","NM","429706","379627"
"20161231","3701","RESOURCE BANK, NATIONAL ASSOCIATION","DEKALB","IL","N","429179","383380"
"20161231","58654","GOLD COAST BANK","ISLANDIA","NY","NM","428836","367564"
"20161231","30846","HERITAGE BANK","JONESBORO","GA","NM","428656","370548"
"20161231","29995","PHOENIXVILLE FEDERAL BANK AND TRUST","PHOENIXVILLE","PA","SI","428067","375949"
"20161231","14929","WEST SHORE BANK","LUDINGTON","MI","NM","427927","344679"
"20161231","58699","OPTIMA BANK & TRUST COMPANY","PORTSMOUTH","NH","NM","427391","390861"
"20161231","30306","BROADWAY FEDERAL BANK, F.S.B.","LOS ANGELES","CA","SB","426686","291046"
"20161231","15206","FIRST STATE BANK","ATHENS","TX","NM","426482","378804"
"20161231","22394","PEOPLES COMMUNITY BANK","GREENVILLE","MO","NM","426067","352659"
"20161231","2777","MIDSOUTH BANK","DOTHAN","AL","NM","424280","379452"
"20161231","8892","BANK OF SULLIVAN","SULLIVAN","MO","NM","424225","363975"
"20161231","58140","ESQUIRE BANK, NATIONAL ASSOCIATION","GARDEN CITY","NY","N","424173","375261"
"20161231","57044","BANK OF SOUTHERN CALIFORNIA, N.A.","SAN DIEGO","CA","N","424081","377529"
"20161231","26633","DELTA NATIONAL BANK AND TRUST COMPANY","NEW YORK","NY","N","424011","329353"
"20161231","20026","EASTERN NATIONAL BANK","MIAMI","FL","N","423689","336119"
"20161231","2429","FARMERS BANK","WINDSOR","VA","SM","423626","344946"
"20161231","12788","THE BARABOO NATIONAL BANK","BARABOO","WI","N","423497","361559"
"20161231","57382","FLORIDIAN COMMUNITY BANK, INC.","DAVIE","FL","NM","423118","335681"
"20161231","4042","LEGACY BANK","HINTON","OK","NM","422421","382343"
"20161231","34156","VALLEY BUSINESS BANK","VISALIA","CA","NM","421614","367503"
"20161231","29838","FIRST FEDERAL SAVINGS AND LOAN ASSOCIATION OF LORAIN","LORAIN","OH","SB","421431","355647"
"20161231","1294","FNBC BANK","ASH FLAT","AR","SM","421173","278042"
"20161231","58208","FIRST FREEDOM BANK","LEBANON","TN","NM","420812","357802"
"20161231","2468","NORTHWESTERN BANK","CHIPPEWA FALLS","WI","SM","419719","375130"
